Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,,,
0.0039062500,0,-0.0110768228,-0.0129229599,-0.0123956357,-0.0100221743,-0.0081760372,-0.0005273244,-0.0031649501,0.0097570053,0.0097570053,-0.0007914887,-0.0076487129,-0.0073845486,-0.0036922743,-0.0047469229,,,
0.0078125000,0,-0.0924843816,-0.1026685604,-0.0982139781,-0.0785671432,-0.0699659417,-0.0052440622,-0.0214521868,0.0772539638,0.0767266395,-0.0091888960,-0.0639303911,-0.0597223974,-0.0295980389,-0.0406134872,,,
0.0117187500,0,-0.3684294662,-0.3852945254,-0.3691417432,-0.2913213384,-0.2867673307,-0.0232184304,-0.0615781480,0.2898960297,0.2846509633,-0.0466381150,-0.2551514934,-0.2320135489,-0.1125962405,-0.1677072816,,,
0.0156250000,1,-0.9314431482,-0.9068751918,-0.8781193074,-0.6797109777,-0.7472486662,-0.0607020567,-0.0829765177,0.6889399711,0.6651872412,-0.1369579843,-0.6461966049,-0.5790119270,-0.2706932295,-0.4465193313,,,
0.0195312500,1,-1.6537256238,-1.4730444345,-1.4694714204,-1.1025596699,-1.3636123033,-0.1018071164,0.0120990592,1.1590869254,1.0941741647,-0.2460427564,-1.1455387673,-1.0325549424,-0.4543522061,-0.8542499639,,,
0.0234375000,1,-2.0922323524,-1.6388309619,-1.7657773702,-1.2499626688,-1.7495985055,-0.1023238859,0.2917734006,1.4356092869,1.3189262739,-0.2132154318,-1.4269180676,-1.3441438062,-0.5314714734,-1.2121322866,,,
0.0273437500,1,-1.6594960912,-0.9559806323,-1.3598133444,-0.8224453360,-1.3270651421,-0.0185197477,0.6630731778,1.2623850498,1.1321707713,0.2131858192,-1.0378879222,-1.1532985371,-0.3377886331,-1.2066710910,,,
0.0312500000,2,-0.0233057555,0.6614434277,-0.0957825205,0.2298137750,0.2963124882,0.1475177451,0.8462920144,0.5750416980,0.5405877926,1.1729250662,0.3051683883,-0.1889985094,0.2257257698,-0.5393572454,,,
0.0351562500,2,2.5287902159,2.7312421883,1.7613255692,1.6024911036,2.8981568641,0.3325336198,0.5436086512,-0.4434496945,-0.2311269062,2.4343756232,2.4105104213,1.4937538917,1.1015504324,0.8569985054,,,
0.0390625000,2,5.0635475803,4.3581028501,3.5992068344,2.7764208565,5.5180687290,0.4429628123,-0.2946634544,-1.4752410827,-0.9147399027,3.3207638537,4.5370730402,3.4054025486,2.0469325257,2.6727026998,,,
0.0429687500,2,6.4068945688,4.7011205995,4.7354268302,3.3121776644,6.8260604710,0.3925474489,-1.3325658255,-2.2606117015,-1.4145851542,2.9858297030,5.6721946475,4.7543463603,2.6914068667,4.2647442924,,,
0.0468750000,3,5.7708644394,3.4732777658,4.7337993615,3.0820096278,5.8132399243,0.1156816980,-1.9971685554,-2.7327463031,-1.8823911987,0.9423452013,5.0437798268,4.7962051326,2.6676715160,4.9045609822,,,
0.0507812500,3,3.2356993246,1.1584273949,3.6035506081,2.2908393472,2.4019983378,-0.4035571354,-1.8404866540,-2.9902670698,-2.5459221162,-2.4760822792,2.5825808533,3.2470648625,1.7857427838,4.1334132050,,,
0.0546875000,3,-0.2081856713,-1.1950087338,1.8063314757,1.3172563041,-2.3798271431,-1.0398089645,-0.8513981308,-3.1132039621,-3.3731873299,-6.0492921854,-0.9418696712,0.5432383745,0.1879396317,2.0539769187,,,
0.0585937500,3,-3.1254795298,-2.5087095574,0.0578886946,0.5005942605,-6.7787384004,-1.4421241745,0.5186569737,-2.9754041796,-3.8609598531,-8.1333561565,-4.2294206452,-2.2533013604,-1.6305212239,-0.6337890530,,,
0.0625000000,4,-4.3972818134,-2.2732206761,-1.0313835744,-0.0281423689,-9.0941872336,-1.1235421035,1.6308795881,-2.2639536459,-3.2515587359,-7.4838193597,-6.0813149290,-3.9583128056,-3.0297206746,-2.9536028690,,,
0.0664062500,4,-3.8526224183,-0.8824873032,-1.3215048008,-0.4107590894,-8.4875270081,0.2165832647,2.0289075820,-0.7596327114,-1.1612882346,-4.0026653983,-6.0153626173,-3.9531804827,-3.5883793844,-4.1971627171,,,
0.0703125000,4,-2.3511996151,0.5384578369,-1.2659559880,-0.9707381589,-5.3891729445,2.3324565205,1.6537842876,1.3387086051,1.8435741637,1.0728337451,-4.4787770260,-2.6099532392,-3.3596143219,-4.3295236011,,,
