Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,,,
0.0039062500,0,-0.0026376258,-0.0036922743,-0.0076487129,-0.0068572243,-0.0092306857,-0.0071203842,-0.0065930600,-0.0007904843,-0.0005273244,-0.0029017902,-0.0034281100,-0.0065930600,-0.0042195986,-0.0039554343,,,
0.0078125000,0,-0.0183174218,-0.0222134904,-0.0581278154,-0.0473569468,-0.0677962747,-0.0499759923,-0.0452592546,-0.0004795637,-0.0036620895,-0.0164596799,-0.0274993422,-0.0492156931,-0.0329959638,-0.0308972671,,,
0.0117187500,0,-0.0569635089,-0.0528748477,-0.2079983411,-0.1461533558,-0.2236747818,-0.1532716504,-0.1366160952,0.0283240482,-0.0074852399,-0.0282189541,-0.1067452831,-0.1712126117,-0.1203572493,-0.1131874791,,,
0.0156250000,1,-0.1028938751,-0.0463343646,-0.4679385223,-0.2583803260,-0.4187860018,-0.2469055575,-0.2235917288,0.1654196218,0.0150269492,0.0420836235,-0.2683871326,-0.3685078339,-0.2697322931,-0.2582674854,,,
0.0195312500,1,-0.1118859534,0.0586037091,-0.7355820181,-0.2574850242,-0.4079497024,-0.1240148216,-0.1541036996,0.5036567846,0.1343181115,0.3257938460,-0.4821031829,-0.5378079469,-0.3984529032,-0.4035236969,,,
0.0234375000,1,-0.0506840800,0.2325744831,-0.8157443042,-0.0416268929,0.1003083295,0.4148819726,0.1910529726,1.0162238756,0.4333897291,0.8691237579,-0.6104648584,-0.5100885651,-0.3403505557,-0.4207146779,,,
0.0273437500,1,0.0700349754,0.3280015208,-0.5170834361,0.3566321375,1.1188888020,1.3043235042,0.7228358601,1.4443294334,0.9135016467,1.4855083773,-0.4093920110,-0.1458517699,0.0690605304,-0.1749028763,,,
0.0312500000,2,0.2148247492,0.2119053061,0.2446917835,0.7957259650,2.1680639760,2.0944203965,1.1182035759,1.3630098515,1.3975190378,1.7697074347,0.3517354895,0.5801042817,0.8623558950,0.3991170059,,,
0.0351562500,2,0.3643842745,-0.0683586380,1.3715132500,1.1401429993,2.4394313913,2.1360612066,1.0156550191,0.4381956507,1.5289806964,1.3070096455,1.6452804025,1.5310458034,1.8312997578,1.2236258663,,,
