Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,,,
0.0039062500,0,-2.3788037528,-2.7752710468,-2.6620254922,-2.1523126435,-1.7558453495,-0.1132455432,-0.6796890220,2.0953663304,2.0953663304,-0.1699761734,-1.6425997949,-1.5858691647,-0.7929345766,-1.0194256858,,,
0.0078125000,0,-1.9315222269,-1.1302983514,-1.0272299394,-0.6498761929,-1.7910524381,-0.2726131957,0.5161142704,0.7970909530,0.6838453984,-0.6921854535,-1.3484630681,-0.8723758859,-0.3796730238,-1.0381449487,,,
0.0117187500,0,0.7719481973,2.0001909495,1.5818525064,1.4503184059,0.1405679103,0.1788795190,1.5537334956,-1.3019569229,-1.5747858139,-0.1299933680,0.4838976584,0.3062905147,0.4595998192,-0.1918897153,,,
0.0156250000,1,3.7923876922,3.9033423826,2.9463960589,2.6292444725,3.2416930430,0.5578975834,1.0365955140,-2.0602030159,-1.9944412062,1.7679512518,2.7445617859,1.7009805207,1.0285336924,1.1743928737,,,
0.0195312500,1,4.8035697015,3.3897381301,2.6221743822,2.0301430526,5.3483589783,0.4168089913,-1.1211273196,-1.1805683000,-0.6684042098,3.1631887704,3.9102791036,2.8388624954,1.2389590968,2.4049109521,,,
0.0234375000,1,2.7578398777,0.6710856609,1.0722291299,0.1833814858,3.8680318188,-0.1301306304,-2.7160730354,0.3039942850,0.9918919312,2.1636961371,2.7813106280,2.5625247093,1.0591278627,2.5976034086,,,
0.0273437500,1,-1.1193636031,-2.5079416255,-0.8520449337,-1.6231389917,-0.6711511037,-0.5591216824,-2.2548669374,0.6913554058,1.2563858989,-1.2542650481,-0.3688785362,0.6581016333,0.3003824202,1.2955762463,,,
0.0312500000,2,-4.1748503883,-3.9567589659,-1.6308718313,-1.7345940011,-4.9740113429,-0.2378056136,0.1613965889,0.3394619206,0.1588533446,-4.8804040094,-3.3079299897,-1.6781597530,-0.5273267861,-0.6545983341,,,
0.0351562500,2,-4.5845226216,-2.9897796519,-1.4711596000,-0.2910584146,-6.1268546639,0.0223421545,2.6016697096,-0.4325142439,-1.3876482422,-5.7800599741,-4.4753097379,-3.2471726504,-1.1817620727,-2.2302131675,,,
0.0390625000,2,-2.7682873933,-0.4432222763,-1.0344686801,0.8756107340,-4.4253560036,-0.8165929174,3.0425647718,-1.2651676195,-2.8238687160,-3.5502507864,-3.4108775357,-3.5002851792,-1.9813021373,-3.0205842263,,,
0.0429687500,2,0.1106280843,1.8652034811,-0.5540102098,0.5988494500,-1.4579809348,-1.4884268974,1.1969343230,-1.4998579503,-2.6117528852,0.4369380049,-1.0651556767,-2.1660522474,-1.9749391947,-2.6035285930,,,
0.0468750000,3,3.1046793565,3.3912614407,0.7994126479,0.1769341301,1.9062701540,-0.3281675084,-1.0832284157,-0.2382147769,0.4592170616,4.5809417357,1.8068104271,0.9016420398,-0.4995744732,-0.4944638274,,,
0.0507812500,3,4.5755203472,3.4946051328,2.3403886727,0.2994759980,4.7006026897,2.8120038349,-2.0707230884,2.5406334747,5.1755112573,7.0735635227,3.8601213457,4.2968642022,1.8952570389,2.3580892356,,,
0.0546875000,3,3.0011475967,1.5761544081,2.3142785615,0.2165051373,5.3821313931,4.8379443914,-1.3038385903,3.9900781472,6.9174222633,5.8476888323,3.2594744715,4.8802560363,2.6777820473,3.4090876758,,,
0.0585937500,3,-1.3505974185,-2.4135298539,-0.5351162344,-1.2457574384,2.9139945053,3.1451495079,-0.0340453058,2.0755823807,2.5989054040,1.0049985692,0.1803109043,1.2525889402,0.4832222512,0.8766715866,,,
0.0625000000,4,-4.9708913625,-5.4385991911,-3.9891349737,-2.5418852132,-1.1788967753,-1.1800555747,0.6262853666,-1.7728326935,-5.1216489945,-4.0185990678,-2.8230328870,-3.8333703882,-2.4631123134,-2.9181807970,,,
0.0664062500,4,-4.8477040198,-4.8501972576,-4.7909912318,-1.9065111150,-3.6112591958,-4.7289867759,0.3431164390,-3.9777087002,-9.6963627748,-5.5871698902,-2.9476300591,-6.0734095760,-2.8256967092,-4.0905678240,,,
0.0703125000,4,-1.1897607347,-1.3632230924,-2.6432958560,-0.3516203333,-3.3119632902,-5.7542424638,-0.2173491859,-3.1442131388,-7.4850257346,-4.0649504159,-0.8323939317,-4.1401367356,-0.4388532533,-1.7209421927,,,
0.0742187500,4,1.8435179560,1.5254063218,-0.2554998555,-0.3231009628,-2.0452144936,-5.2041400449,-0.8743755140,-1.0859779935,-0.5812584936,-2.8557711050,0.0679319576,-0.4826589596,1.6251956348,1.2521831974,,,
0.0781250000,5,1.7541582969,1.2619125828,0.6463912811,-2.2066959063,-1.4500263137,-3.7942879522,-1.1100755686,0.1774701458,5.9434944196,-2.8750626666,-1.4321418178,1.7706154010,1.1052153898,1.8480077268,,,
0.0820312500,5,-0.2243703537,-0.5591222384,0.7791208343,-2.9704212625,-0.7503622623,-0.7164487641,-0.6734575639,1.1438679346,8.7332602551,-1.7857651674,-2.6953458807,2.1887218428,-1.0687699105,0.4511354494,,,
0.0859375000,5,-0.9317064412,-0.8254561198,1.6543554361,0.0704474545,1.0712539900,4.2577885421,0.8959183405,2.7241369000,7.1126150853,2.3000885939,-0.8696856428,1.7992185633,-2.0358383066,-0.4093542926,,,
0.0898437500,5,0.9769926085,1.6653875447,3.4534710406,5.5009429298,3.4599799382,9.3358216063,2.9979525212,4.1898254611,2.7583900390,7.3681252190,3.3541657506,1.7266153844,-0.3979557529,0.8473844144,,,
0.0937500000,6,3.8066454657,5.3959106763,4.4868589060,9.0187328173,4.7402778162,10.9068486275,4.0619651164,4.3218059150,-1.8229932759,9.4711090993,6.8545509950,2.2101994957,2.8341427607,3.2576403103,,,
0.0976562500,6,4.9085312884,7.3375016259,3.9698500681,7.6621520374,4.0005922758,7.4572885748,2.5224781972,2.6945986017,-3.9176799162,6.8031907638,6.9805233908,2.8131456597,5.7542948967,4.7845483424,,,
0.1015625000,6,2.9487551610,5.5261571291,2.0091160241,1.9988315792,1.6583605567,0.2204731261,-0.5896048399,0.1515411508,-2.5182227481,0.9129101946,3.9609013082,2.8311766841,6.3494609354,3.8248693394,,,
0.1054687500,6,-0.9902056700,0.2533911462,-0.8214632098,-4.6134659671,-1.6328823312,-7.2671290827,-3.2220590995,-2.4756031091,0.2036516130,-4.8332964936,-0.4979875588,1.4163576663,3.4321259656,0.0460725217,,,
0.1093750000,7,-4.6589254564,-5.6147308490,-3.2916303216,-7.9491013246,-4.2588552925,-10.7051859156,-3.8865513829,-4.1082190847,1.5308653846,-7.2644511362,-4.2116527519,-1.0140264576,-1.9951753623,-4.2726191678,,,
0.1132812500,7,-5.2444123764,-8.2167039988,-3.8198551141,-5.7959200723,-4.0992363367,-8.3138536214,-2.7838643261,-4.0324303284,0.7654910275,-5.0396136154,-5.4862765023,-3.2068311686,-6.4670080550,-6.3619863418,,,
0.1171875000,7,-2.4826668745,-6.1170438428,-2.3840053845,-0.1610730208,-1.1818801534,-2.4536295370,-1.3273682038,-2.6263726862,-1.3053343841,-0.7874779925,-4.4657772860,-4.0362747184,-7.5314659354,-4.7894014967,,,
0.1210937500,7,0.9067904316,-1.6738090329,-1.0633344867,3.5046617069,1.5413619529,1.4760060478,-0.2535661883,-2.1063006210,-3.6695630165,1.3312647871,-3.3550430066,-3.8806933526,-5.7907644578,-1.7737715266,,,
0.1250000000,8,1.9050560875,1.0389428254,-1.6709196640,1.8372157515,0.6651471791,0.6404509739,-0.0777949630,-3.3387557075,-5.9326431652,-0.5928855728,-3.2030147132,-3.4558114805,-3.0642686117,-0.1390266734,,,
0.1289062500,8,0.4641444073,1.2909966261,-2.5035515080,-2.5469369375,-2.5478477634,-1.4890367318,-0.0936348206,-3.6993352403,-5.8971941703,-3.3312217337,-2.3573633557,-1.7500167184,0.0407619356,0.7991020620,,,
