Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,,,
0.0039062500,0,2.9452472545,4.9273680189,4.1911640610,4.7006612038,-0.6794733162,0.5097128601,-1.6988990135,-0.9061801312,-2.3220731225,1.3593780784,3.9644572460,3.2282532881,2.1523126665,2.4920493303,,,
0.0078125000,0,1.7090225128,2.4599914004,2.6131361995,-0.1241742161,1.4221665588,0.7740367358,-1.0886020009,-1.3884901668,-1.2854588599,-0.2392939843,1.2183724651,1.8244994827,1.3860801297,2.0908898364,,,
0.0117187500,0,-1.5195087766,-3.8532051890,-2.1891609033,-4.7219858126,2.6588290465,-0.5933648634,-0.2284053927,-1.2474429720,2.0227304544,-1.8783444388,-2.6302585824,-1.6876904298,-0.9802890781,-1.0534646899,,,
0.0156250000,1,-4.2194438104,-8.3800578116,-6.3909442127,-5.0358272321,0.9224640103,-2.8794810491,0.6913165293,-0.0150883318,4.0852487775,-2.6961128127,-5.0109958378,-4.5325155359,-3.3034973331,-4.7255685734,,,
0.0195312500,1,-4.3524771173,-7.0358202236,-6.7376802224,-1.5102522972,-2.8043600545,-3.4188149682,2.0853193075,1.9274120080,2.4958386996,-1.5375265376,-4.5827853347,-4.5231795091,-3.6818918867,-5.3793993350,,,
0.0234375000,1,-1.9407983304,-0.1939291056,-2.5832221082,2.5140895853,-5.4686161037,-0.0953581243,3.5691662482,4.2081071362,-0.6110612799,1.7739046383,-1.3340053450,-1.4740063331,-1.3966020613,-1.5869775651,,,
0.0273437500,1,1.6390805181,7.2811004386,3.1765919279,4.4983025494,-4.5444138701,5.0888535734,3.8158709226,4.9311177128,-2.4849922823,5.6856240459,3.2811808174,2.5187030932,1.6274559443,3.7182887106,,,
0.0312500000,2,4.1175407180,9.5666059475,6.5435212507,3.1170547038,-0.0622479632,7.0984452049,1.4354930849,2.3983701828,-2.6613379456,6.5674037571,5.7418454251,4.0961232616,3.1805846149,6.2428401870,,,
0.0351562500,2,4.0725421474,4.9765800519,5.1758319241,-0.3658164549,5.2777185653,2.8499502432,-3.2503614861,-3.3055716923,-2.6222774649,2.3919006891,3.6559519810,2.0213568937,2.2513078564,3.4776318369,,,
