Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,-0.0000000044,,,
0.0039062500,0,-0.2267068036,1.1891861877,0.5664434903,-0.9626950556,0.3962515997,0.9626950785,0.2832217509,1.3593780784,1.1328869692,-1.6991147193,0.7364196751,0.0565149358,0.8496652297,1.5291385574,,,
0.0078125000,0,1.1538004984,0.7112482334,1.4201001028,0.2873917459,0.6713118839,1.2984774092,0.9080679873,1.3463594860,0.9141629645,0.7806167689,0.8094224032,0.5329456561,0.8555444791,1.1324926405,,,
0.0117187500,0,1.2200427762,-1.0561691862,0.6006867635,1.8455535519,0.2782165156,0.1029786688,0.7211592059,0.3535373578,0.4178096443,2.6850983043,0.3704642348,0.8083657620,0.4390772366,-0.3948580012,,,
0.0156250000,1,-0.1071130770,-2.1963959376,-0.8538795665,2.2563735684,-0.4923374787,-1.7281210091,-0.4515370096,-0.8629363679,0.0702486120,2.7001300856,0.1127243434,0.7990736956,-0.1608112874,-1.5751903168,,,
0.0195312500,1,-1.2283873974,-1.4430706148,-1.8740676585,0.8716170583,-1.2462497581,-2.7786203731,-1.3540326771,-1.9389760773,-1.0650934624,0.7404562441,-0.1515635957,0.4611759814,-0.8890836649,-1.7463018822,,,
0.0234375000,1,-1.4828650862,0.9605665331,-1.5946992169,-1.5286883866,-1.4325645554,-2.3871541960,-1.4071937051,-2.8926615059,-2.6238921707,-1.8509052414,-0.7831334183,-0.5751585808,-1.7286125052,-1.3425329800,,,
0.0273437500,1,-1.1780062002,3.2079174030,-0.3819921229,-3.0813754057,-0.5709380963,-0.5443487371,-0.8629471650,-2.5767792638,-3.4518217389,-3.7353462459,-1.9841152584,-1.9358385178,-2.2549606619,-0.4998986454,,,
0.0312500000,2,-0.4646851291,3.2759364533,0.8756714965,-2.5968958931,0.8764333598,2.0026414079,-0.6913805182,-1.0548265837,-2.1226914639,-3.5221286239,-2.4242162452,-2.6068890139,-1.6962428492,0.0459117927,,,
0.0351562500,2,0.0176016802,0.1829332525,0.8480915026,-1.0563199679,1.5796874269,3.0313977598,-0.7735341513,0.5743170760,0.2048809440,-2.4538612925,-1.9500461312,-2.7361539598,-0.6681329213,0.0603194456,,,
0.0390625000,2,0.1492749557,-4.7047935622,-0.8236696487,-0.2333195642,0.8113024858,1.7909828130,-0.2644788101,1.0171930910,1.4294953396,-1.4277317015,-1.2327828405,-2.2271861946,0.0130727094,-0.7000651634,,,
0.0429687500,2,0.0408119492,-7.1126691570,-2.6828429309,-0.1730270431,-0.3334836114,0.0847343220,1.1809497430,0.8893179809,1.3117969112,-0.3287975313,-0.1991022635,-0.5946371538,0.6600502441,-0.7185469675,,,
