Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
45.2500000000,2896,-3.5285725281,1.4249958973,-3.5652117488,1.8041670165,-3.0080944831,-4.3085654499,-0.3248508501,-0.1114397621,-1.4244035726,0.1724920262,-2.3375227232,-4.3080834543,-0.7880777478,-1.4826470307,,,
45.2539062500,2896,-3.7030004198,1.0727472169,-4.0632861418,1.2939676662,-3.4507827103,-3.2795672264,-0.2969514827,0.9065070525,-0.8359215062,0.0749035248,-2.7970142344,-4.6298104638,-1.0071373506,-1.4811429393,,,
45.2578125000,2896,-3.8087306770,0.7106338358,-4.4993104177,0.7491995002,-3.8411125619,-2.1954943571,-0.2647574627,1.8787992272,-0.2996309173,-0.1130984555,-3.2523088313,-4.9025625585,-1.2446865063,-1.4894019641,,,
45.2617187500,2896,-3.8467835914,0.3421132134,-4.8711631357,0.1772172429,-4.1680102791,-1.0748438324,-0.2291215986,2.7847728749,0.1697627037,-0.3930675577,-3.7023837323,-5.1348584180,-1.5049720727,-1.5143967178,,,
45.2656250000,2897,-3.8192657917,-0.0288933475,-5.1780559511,-0.4131319220,-4.4211892409,0.0643955587,-0.1903752555,3.6068688646,0.5612651386,-0.7624568109,-4.1447060522,-5.3350742086,-1.7903812340,-1.5612504149,,,
45.2695312500,2897,-3.7291388046,-0.3980617862,-5.4202047669,-1.0116230029,-4.5917208418,1.2050016351,-0.1482604169,4.3312653783,0.8680596536,-1.2146563566,-4.5751138619,-5.5107569765,-2.1012236519,-1.6329722302,,,
45.2734375000,2897,-3.5800118860,-0.7608505296,-5.5985776070,-1.6070190069,-4.6725788521,2.3306819912,-0.1020015072,4.9482521641,1.0877714546,-1.7391460070,-4.9878444078,-5.6680832818,-2.4355779539,-1.7302567431,,,
45.2773437500,2897,-3.3760127429,-1.1127193433,-5.7146762303,-2.1875160583,-4.6589590828,3.4261679370,-0.0504393809,5.4523210710,1.2224898953,-2.3217525249,-5.3755611934,-5.8113983185,-2.7892000184,-1.8513493183,,,
45.2812500000,2898,-3.1218371978,-1.4493303706,-5.7703968631,-2.7412134382,-4.5483158311,4.4771737624,0.0078035951,5.8419387568,1.2784865319,-2.9450699022,-5.7294275950,-5.9428729452,-3.1555890627,-1.9921189996,,,
45.2851562500,2898,-2.8230292963,-1.7667429832,-5.7680598959,-3.2566634092,-4.3402572982,5.4701378637,0.0740884308,6.1189792098,1.2655630706,-3.5891369259,-6.0394262515,-6.0623919060,-3.5263256508,-2.1465013478,,,
45.2890625000,2898,-2.4864077736,-2.0616524122,-5.7106318528,-3.7235506493,-4.0365660742,6.3917517937,0.1494266087,6.2878364060,1.1960145302,-4.2324301990,-6.2950849562,-6.1677517030,-3.8917240934,-2.3073412301,,,
45.2929687500,2898,-2.1204163286,-2.3316811875,-5.6020189867,-4.1334282544,-3.6415192482,7.2284356192,0.2341070928,6.3543380190,1.0833234525,-4.8531186578,-6.4865353305,-6.2551037623,-4.2417109823,-2.4674473700,,,
45.2968750000,2899,-1.7351423403,-2.5756186489,-5.4471992257,-4.4802859446,-3.1623942620,7.9660299528,0.3274090953,6.3247132577,0.9408577709,-5.4303863275,-6.6055639921,-6.3194311731,-4.5667059813,-2.6205062473,,,
45.3007812500,2899,-1.3418836695,-2.7934265315,-5.2519927221,-4.7606900773,-2.6097907671,8.5899353972,0.4275093590,6.2049050864,0.7808927255,-5.9455644779,-6.6462603735,-6.3548460615,-4.8582392360,-2.7615430405,,,
45.3046875000,2899,-0.9523786532,-2.9859003685,-5.0224719993,-4.9734003921,-1.9974169930,9.0857197492,0.5316022865,6.0003618640,0.6141338647,-6.3828867793,-6.6051116979,-6.3546788376,-5.1091644744,-2.8868762612,,,
45.3085937500,2899,-0.5779812517,-3.1540742095,-4.7642437663,-5.1186418477,-1.3412773235,9.4399727427,0.6361591352,5.7161918493,0.4496708516,-6.7298236821,-6.4807458959,-6.3115400000,-5.3135459358,-2.9937981593,,,
45.3125000000,2900,-0.2290364225,-3.2986272123,-4.4819013279,-5.1973808976,-0.6585257275,9.6411129357,0.7372200230,5.3574328417,0.2951317758,-6.9770406827,-6.2736741408,-6.2175744757,-5.4664360246,-3.0802909949,,,
45.3164062500,2900,0.0854714571,-3.4195536164,-4.1788073691,-5.2109001945,0.0336031955,9.6799735430,0.8306421889,4.9292656367,0.1568295973,-7.1180478970,-5.9862389870,-6.0649797130,-5.5637309900,-3.1449297119,,,
45.3203125000,2900,0.3580948390,-3.5161922062,-3.8571741758,-5.1607562492,0.7184678997,9.5501563845,0.9122799748,4.4371507986,0.0398069936,-7.1486651571,-5.6227147892,-5.8466812073,-5.6021697234,-3.1869161327,,,
45.3242187500,2900,0.5830488164,-3.5875044620,-3.5183190975,-5.0490108498,1.3802285325,9.2482179422,0.9781113269,3.8869351031,-0.0522274785,-7.0665361212,-5.1893669437,-5.5570020038,-5.5794336350,-3.2061137755,,,
45.3281250000,2901,0.7563255474,-3.6323741877,-3.1629960906,-4.8785433719,2.0037732764,8.7737648122,1.0243473965,3.2849570898,-0.1170296969,-6.8709506895,-4.6943119610,-5.1922199793,-5.4942436863,-3.2029989131,,,
45.3320312500,2901,0.8757691921,-3.6497387024,-2.7917487625,-4.6532616151,2.5746664492,8.1295529685,1.0475725130,2.6381628111,-0.1539261085,-6.5630712903,-4.1471436645,-4.7509828777,-5.3463428590,-3.1785139369,,,
45.3359375000,2901,0.9411018793,-3.6385199738,-2.4052373340,-4.3780969932,3.0793545125,7.3216852006,1.0449565767,1.9542450112,-0.1637836499,-6.1463953039,-3.5584141388,-4.2345891029,-5.1363264994,-3.1338560830,,,
45.3398437500,2901,0.9539446724,-3.5974795887,-2.0044731051,-4.0587744453,3.5056777626,6.3599286503,1.0145497213,1.2418129419,-0.1487840628,-5.6271243862,-2.9391251825,-3.6471367361,-4.8654108506,-3.0702530086,,,
45.3437500000,2902,0.9178815987,-3.5251517739,-1.5908844735,-3.7014422676,3.8435672923,5.2580621666,0.9556109657,0.5105833538,-0.1120329401,-5.0141520197,-2.3003443472,-2.9955045999,-4.5352954053,-2.9887454625,,,
45.3476562500,2902,0.8385495654,-3.4199012056,-1.1661643488,-3.3122764459,4.0857476777,4.0341099224,0.8688703513,-0.2284265874,-0.0570717208,-4.3185630211,-1.6529178883,-2.2890870523,-4.1481881361,-2.8899279180,,,
45.3515625000,2902,0.7236640049,-3.2800274088,-0.7319271789,-2.8971382427,4.2282915196,2.7103507151,0.7566263020,-0.9627436984,0.0126540300,-3.5527655244,-1.0071442074,-1.5392270422,-3.7068984253,-2.7735801627,,,
45.3554687500,2902,0.5828717524,-3.1038357167,-0.2893194864,-2.4613148968,4.2709091978,1.3130443753,0.6226465016,-1.6784131889,0.0943000137,-2.7295617477,-0.3723316421,-0.7584236304,-3.2148430122,-2.6382286501,,,
45.3593750000,2903,0.4273626511,-2.8897128580,0.1612011452,-2.0093544624,4.2169008115,-0.1281523268,0.4719189064,-2.3602382198,0.1859812896,-1.8614991996,0.2436599327,0.0404537908,-2.6759243063,-2.4808346221,,,
45.3632812500,2903,0.2692434619,-2.6363393844,0.6197613965,-1.5450147459,4.0727891450,-1.5810690878,0.3103280568,-2.9923721387,0.2868729611,-0.9606752471,0.8346945278,0.8446893564,-2.0944055967,-2.2968527980,,,
45.3671875000,2903,0.1207464291,-2.3431286328,1.0866390606,-1.0713572057,3.8477532560,-3.0121400493,0.1443032843,-3.5592094077,0.3970435675,-0.0389089790,1.3963204514,1.6418852622,-1.4749661541,-2.0807752727,,,
45.3710937500,2903,-0.0066248527,-2.0108295796,1.5616331628,-0.5910184112,3.5529990751,-4.3876663642,-0.0195592247,-4.0463823608,0.5171123128,0.8919563998,1.9254352514,2.4198850478,-0.8230192421,-1.8270664400,,,
45.3750000000,2904,-0.1029155897,-1.6420833118,2.0434229227,-0.1066604414,3.2011362393,-5.6751384380,-0.1749159168,-4.4416313849,0.6478533688,1.8198321443,2.4197954406,3.1666867598,-0.1451847866,-1.5312366295,,,
45.3789062500,2904,-0.1604161768,-1.2416859159,2.5290969893,0.3784984052,2.8055744440,-6.8445097492,-0.3161219586,-4.7353801184,0.7898600453,2.7323530233,2.8775600622,3.8705392125,0.5503385011,-1.1907530401,,,
