Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,,,
0.0039062500,0,0.0000341564,0.0000571433,0.0000486054,0.0000545141,-0.0000078799,0.0000059112,-0.0000197023,-0.0000105091,-0.0000269294,0.0000157649,0.0000459763,0.0000374384,0.0000249606,0.0000289006,,,
0.0078125000,0,0.0003366215,0.0005585348,0.0004811220,0.0005041805,-0.0000565936,0.0000638032,-0.0001953645,-0.0001135746,-0.0002646784,0.0001434446,0.0004405614,0.0003684018,0.0002475853,0.0002923024,,,
0.0117187500,0,0.0016730628,0.0027408740,0.0023999861,0.0023368478,-0.0001638258,0.0003371577,-0.0009889385,-0.0006274404,-0.0013028367,0.0006479662,0.0021288563,0.0018283259,0.0012388958,0.0014876762,,,
0.0156250000,1,0.0056749709,0.0091335904,0.0081609418,0.0073709388,-0.0001321967,0.0011663561,-0.0034651244,-0.0023871065,-0.0043450172,0.0019579993,0.0070300386,0.0061940224,0.0042287506,0.0051432349,,,
0.0195312500,1,0.0149476657,0.0235178359,0.0215176202,0.0180734196,0.0007745487,0.0029697930,-0.0095548399,-0.0070791883,-0.0111867936,0.0044719732,0.0180660684,0.0163024741,0.0111939454,0.0137200208,,,
0.0234375000,1,0.0328571606,0.0503187522,0.0472759692,0.0371521017,0.0040595447,0.0059035493,-0.0222072836,-0.0174966673,-0.0239584541,0.0082107246,0.0388321536,0.0358376491,0.0246868208,0.0303400226,,,
0.0273437500,1,0.0630665766,0.0937231621,0.0905841904,0.0671649533,0.0118964249,0.0094104974,-0.0453002351,-0.0375367239,-0.0447855130,0.0124973898,0.0730309189,0.0688863125,0.0474665063,0.0582588262,,,
0.0312500000,2,0.1089879451,0.1569524946,0.1561400563,0.1102821436,0.0266627702,0.0119668903,-0.0832144094,-0.0718127589,-0.0755014333,0.0159220065,0.1238925221,0.1194533402,0.0820819883,0.1003659333,,,
0.0351562500,2,0.1733121308,0.2419451721,0.2475535452,0.1681782933,0.0502915109,0.0112489454,-0.1401309531,-0.1249310074,-0.1174598059,0.0167487780,0.1937679040,0.1910598740,0.1305211908,0.1589191575,,,
0.0390625000,2,0.2576864477,0.3493528630,0.3669066267,0.2419145540,0.0837532382,0.0046106422,-0.2192997297,-0.2007105241,-0.1714798712,0.0136438861,0.2838885389,0.2863729788,0.1939267856,0.2354640438,,,
0.0429687500,2,0.3624865600,0.4785195842,0.5143815437,0.3316633041,0.1269064170,-0.0105162444,-0.3225913043,-0.3017061687,-0.2379896917,0.0063332205,0.3940993582,0.4067038800,0.2722988103,0.3306911189,,,
0.0468750000,3,0.4865609264,0.6271821749,0.6878315703,0.4362347456,0.1787140415,-0.0366307320,-0.4504764243,-0.4292017977,-0.3173686080,-0.0042241021,0.5224022466,0.5513031402,0.3641323893,0.4440322083,,,
0.0507812500,3,0.6268750863,0.7909314832,0.8823219332,0.5525126678,0.2375868075,-0.0765286126,-0.6022549964,-0.5834881777,-0.4103149947,-0.0162841908,0.6643948468,0.7166228829,0.4660577119,0.5730542436,,,
0.0546875000,3,0.7781247615,0.9627408221,1.0898159994,0.6750066527,0.3015634967,-0.1335752247,-0.7761422516,-0.7640078902,-0.5179459560,-0.0281415294,0.8129142602,0.8958764366,0.5726542526,0.7129451962,,,
0.0585937500,3,0.9325023760,1.1328894940,1.2991886136,0.7957216208,0.3682288310,-0.2113620566,-0.9689207760,-0.9690369995,-0.6414409168,-0.0388768553,0.9581699732,1.0791231867,0.6765923975,0.8563932474,,,
0.0625000000,4,1.0797859731,1.2894033465,1.4966184033,0.9044330240,0.4345264543,-0.3125888188,-1.1752272063,-1.1949202712,-0.7813254286,-0.0487116310,1.0883809533,1.2538129812,0.7691028912,0.9939274336,,,
0.0664062500,4,1.2077886690,1.4188920387,1.6662639397,0.9893064084,0.4967067095,-0.4375764903,-1.3868772129,-1.4352168884,-0.9367263849,-0.0589953170,1.1906406129,1.4054985316,0.8406056414,1.1145093969,,,
0.0703125000,4,1.3030773338,1.5075449437,1.7910744890,1.0377116424,0.5504940245,-0.5831471522,-1.5926741552,-1.6801976601,-1.1049148770,-0.0721059479,1.2516619073,1.5184595142,0.8812894678,1.2060757272,,,
0.0742187500,4,1.3518281823,1.5420756005,1.8536341582,1.0371015688,0.5913509417,-0.7424282042,-1.7788766882,-1.9169253732,-1.2811920842,-0.0914869983,1.2582588106,1.5762267028,0.8815566783,1.2558994926,,,
0.0781250000,5,1.3407192625,1.5104994013,1.8370231045,0.9759011019,0.6146802057,-0.9055829908,-1.9301451324,-2.1298361109,-1.4588855991,-0.1217373884,1.1977229540,1.5622153196,0.8324173987,1.2509136222,,,
0.0820312500,5,1.2578077424,1.4027151045,1.7257388642,0.8443892607,0.6159623361,-1.0609680912,-2.0306025218,-2.3015622413,-1.6291641085,-0.1684158206,1.0583975707,1.4606886181,0.7259849705,1.1782812728,,,
0.0859375000,5,1.0933683137,1.2109218342,1.5067288774,0.6355226794,0.5909803549,-1.1961294690,-2.0647292260,-2.4137902238,-1.7806155491,-0.2372759124,0.8306188525,1.2580819474,0.5561370190,1.0263974198,,,
0.0898437500,5,0.8406730934,0.9299454665,1.1705322275,0.3456138012,0.5362639670,-1.2983837226,-2.0180600703,-2.4481277037,-1.8988807065,-0.3329949651,0.5079138164,0.9444848433,0.3192585200,0.7862466012,,,
0.0937500000,6,0.4966850233,0.5575614566,0.7124327038,-0.0251859813,0.4497149872,-1.3551839756,-1.8778640444,-2.3870820624,-1.9668109693,-0.4578209336,0.0881539116,0.5149778251,0.0149039102,0.4528107154,,,
