Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4166.2822265625,4176.0258789063,4160.0000000000,4160.3847656250,4167.9487304688,4154.6152343750,4158.2050781250,4139.2309570313,4139.2309570313,4155.0000000000,4168.0771484375,4154.7436523438,4156.2822265625,4149.6152343750,,,
0.0039062500,0,4160.8974609375,4169.7436523438,4153.9741210938,4155.5126953125,4163.9741210938,4154.3588867188,4156.6665039063,4143.9741210938,4143.9741210938,4154.6152343750,4164.3588867188,4151.1538085938,4154.4873046875,4147.3076171875,,,
0.0078125000,0,4153.3334960938,4163.4614257813,4148.0771484375,4151.1538085938,4157.5639648438,4153.5898437500,4156.9228515625,4148.5898437500,4148.3334960938,4152.8203125000,4159.1025390625,4147.0512695313,4152.5639648438,4143.5898437500,,,
0.0117187500,0,4146.2822265625,4159.2309570313,4143.3334960938,4147.9487304688,4150.8974609375,4153.3334960938,4159.3588867188,4152.1796875000,4151.1538085938,4151.1538085938,4154.1025390625,4142.4360351563,4151.0258789063,4139.1025390625,,,
0.0156250000,1,4142.3076171875,4157.8203125000,4139.8715820313,4146.4101562500,4147.4360351563,4153.7177734375,4162.6923828125,4155.3847656250,4153.8461914063,4152.5639648438,4151.5385742188,4138.7177734375,4150.1284179688,4135.1284179688,,,
0.0195312500,1,4142.0512695313,4158.7177734375,4137.5639648438,4145.7690429688,4149.4873046875,4154.3588867188,4164.2309570313,4159.3588867188,4157.9487304688,4158.4614257813,4152.6923828125,4137.5639648438,4150.3847656250,4133.0771484375,,,
0.0234375000,1,4143.8461914063,4160.0000000000,4135.8974609375,4144.8715820313,4155.2563476563,4154.7436523438,4163.2050781250,4164.8715820313,4164.3588867188,4167.4360351563,4156.7949218750,4138.9741210938,4152.1796875000,4133.4614257813,,,
0.0273437500,1,4145.2563476563,4159.8715820313,4134.1025390625,4142.9487304688,4161.1538085938,4154.7436523438,4160.6411132813,4170.7690429688,4172.0512695313,4176.0258789063,4161.5385742188,4141.6665039063,4155.1284179688,4135.5126953125,,,
0.0312500000,2,4145.1284179688,4158.2050781250,4132.9487304688,4141.2822265625,4165.0000000000,4155.2563476563,4158.8461914063,4176.5385742188,4179.6152343750,4181.1538085938,4165.6411132813,4144.4873046875,4159.1025390625,4138.4614257813,,,
0.0351562500,2,4143.9741210938,4156.0258789063,4132.6923828125,4141.6665039063,4167.0512695313,4156.0258789063,4159.2309570313,4181.2822265625,4185.6411132813,4182.5639648438,4168.5898437500,4146.5385742188,4163.7177734375,4141.6665039063,,,
0.0390625000,2,4142.5639648438,4154.8715820313,4133.0771484375,4144.2309570313,4167.5639648438,4154.8715820313,4161.1538085938,4183.8461914063,4188.0771484375,4181.2822265625,4170.8974609375,4147.1796875000,4167.4360351563,4144.2309570313,,,
0.0429687500,2,4142.1796875000,4155.5126953125,4133.9741210938,4147.6923828125,4166.6665039063,4151.1538085938,4162.6923828125,4183.7177734375,4187.0512695313,4179.1025390625,4173.2050781250,4146.9228515625,4170.1284179688,4146.0258789063,,,
0.0468750000,3,4145.1284179688,4159.4873046875,4137.4360351563,4152.5639648438,4165.8974609375,4147.0512695313,4162.9487304688,4182.4360351563,4186.2822265625,4178.8461914063,4177.3076171875,4148.5898437500,4173.3334960938,4148.9741210938,,,
0.0507812500,3,4152.5639648438,4167.5639648438,4145.3847656250,4160.0000000000,4167.4360351563,4146.9228515625,4162.3076171875,4183.4614257813,4191.0258789063,4182.9487304688,4184.6152343750,4155.3847656250,4179.3588867188,4155.5126953125,,,
0.0546875000,3,4162.6923828125,4178.4614257813,4157.4360351563,4169.8715820313,4171.9228515625,4152.3076171875,4162.0512695313,4187.3076171875,4201.6665039063,4190.5126953125,4193.7177734375,4166.7949218750,4187.5639648438,4165.3847656250,,,
0.0585937500,3,4171.2822265625,4188.0771484375,4169.7436523438,4179.4873046875,4177.1796875000,4160.7690429688,4162.5639648438,4191.0258789063,4212.3076171875,4197.9487304688,4201.6665039063,4178.4614257813,4194.3588867188,4174.4873046875,,,
0.0625000000,4,4176.4101562500,4194.4873046875,4179.3588867188,4187.6923828125,4180.6411132813,4168.9741210938,4163.4614257813,4191.4101562500,4215.8974609375,4203.0771484375,4206.9228515625,4186.5385742188,4197.4360351563,4179.6152343750,,,
0.0664062500,4,4179.6152343750,4199.1025390625,4186.6665039063,4195.7690429688,4182.4360351563,4175.5126953125,4163.8461914063,4188.3334960938,4210.5126953125,4207.0512695313,4211.2822265625,4190.8974609375,4198.3334960938,4181.5385742188,,,
0.0703125000,4,4184.1025390625,4204.1025390625,4193.0771484375,4204.1025390625,4183.7177734375,4179.7436523438,4163.3334960938,4183.3334960938,4199.2309570313,4210.7690429688,4216.5385742188,4193.5898437500,4199.7436523438,4183.0771484375,,,
0.0742187500,4,4189.3588867188,4208.8461914063,4197.6923828125,4209.7436523438,4183.8461914063,4179.4873046875,4161.0258789063,4176.5385742188,4186.2822265625,4211.1538085938,4220.3847656250,4195.5126953125,4201.5385742188,4184.8715820313,,,
0.0781250000,5,4192.1796875000,4209.4873046875,4198.3334960938,4208.2050781250,4180.6411132813,4172.5639648438,4156.5385742188,4166.5385742188,4173.9741210938,4204.3588867188,4218.4614257813,4195.2563476563,4200.7690429688,4184.4873046875,,,
0.0820312500,5,4190.0000000000,4203.4614257813,4194.1025390625,4198.5898437500,4173.7177734375,4160.0000000000,4150.0000000000,4153.7177734375,4163.0771484375,4190.3847656250,4209.2309570313,4191.6665039063,4194.6152343750,4179.6152343750,,,
0.0859375000,5,4183.7177734375,4191.7949218750,4186.5385742188,4185.1284179688,4165.0000000000,4146.2822265625,4143.3334960938,4140.6411132813,4152.9487304688,4173.9741210938,4195.6411132813,4184.6152343750,4183.2050781250,4170.6411132813,,,
0.0898437500,5,4176.7949218750,4178.3334960938,4178.4614257813,4173.4614257813,4157.0512695313,4137.0512695313,4139.1025390625,4129.7436523438,4142.4360351563,4160.2563476563,4182.0512695313,4175.2563476563,4169.1025390625,4160.5126953125,,,
0.0937500000,6,4172.3076171875,4167.5639648438,4171.2822265625,4166.4101562500,4151.2822265625,4134.7436523438,4138.7177734375,4122.3076171875,4130.5126953125,4151.1538085938,4171.4101562500,4165.3847656250,4155.6411132813,4152.4360351563,,,
0.0976562500,6,4171.1538085938,4161.9228515625,4165.7690429688,4163.0771484375,4147.9487304688,4138.5898437500,4140.7690429688,4118.4614257813,4118.3334960938,4145.5126953125,4164.1025390625,4156.9228515625,4146.1538085938,4148.4614257813,,,
0.1015625000,6,4171.7949218750,4160.8974609375,4161.9228515625,4160.2563476563,4146.6665039063,4145.1284179688,4143.5898437500,4118.0771484375,4109.2309570313,4140.8974609375,4159.6152343750,4151.2822265625,4142.3076171875,4148.4614257813,,,
0.1054687500,6,4171.7949218750,4161.2822265625,4158.7177734375,4154.7436523438,4145.6411132813,4150.5126953125,4146.2822265625,4120.2563476563,4105.3847656250,4135.3847656250,4156.7949218750,4148.0771484375,4142.6923828125,4149.6152343750,,,
0.1093750000,7,4168.9741210938,4159.7436523438,4155.1284179688,4146.2822265625,4143.4614257813,4153.8461914063,4149.1025390625,4124.3588867188,4106.6665039063,4129.2309570313,4154.7436523438,4146.1538085938,4143.8461914063,4149.3588867188,,,
0.1132812500,7,4164.2309570313,4155.8974609375,4151.7949218750,4138.4614257813,4141.5385742188,4157.4360351563,4152.4360351563,4130.5126953125,4111.9228515625,4125.6411132813,4153.7177734375,4144.4873046875,4143.8461914063,4146.9228515625,,,
0.1171875000,7,4160.1284179688,4151.9228515625,4150.0000000000,4135.6411132813,4142.8203125000,4163.8461914063,4155.6411132813,4138.9741210938,4119.4873046875,4126.7949218750,4154.1025390625,4142.6923828125,4142.5639648438,4143.9741210938,,,
0.1210937500,7,4157.6923828125,4149.3588867188,4148.8461914063,4137.4360351563,4147.9487304688,4170.8974609375,4157.9487304688,4146.9228515625,4126.9228515625,4130.8974609375,4153.7177734375,4139.4873046875,4139.4873046875,4140.6411132813,,,
0.1250000000,8,4154.8715820313,4146.1538085938,4144.6152343750,4138.4614257813,4152.5639648438,4172.4360351563,4157.8203125000,4149.4873046875,4130.1284179688,4132.5639648438,4149.1025390625,4132.6923828125,4133.3334960938,4134.4873046875,,,
0.1289062500,8,4148.9741210938,4140.0000000000,4135.5126953125,4134.2309570313,4152.3076171875,4165.7690429688,4154.6152343750,4145.0000000000,4127.8203125000,4128.9741210938,4139.4873046875,4122.6923828125,4124.2309570313,4125.1284179688,,,
0.1328125000,8,4141.2822265625,4132.5639648438,4125.1284179688,4126.6665039063,4148.7177734375,4156.6665039063,4150.3847656250,4139.2309570313,4125.3847656250,4124.6152343750,4129.7436523438,4114.4873046875,4116.2822265625,4116.6665039063,,,
0.1367187500,8,4137.1796875000,4128.9741210938,4120.5126953125,4122.6923828125,4147.5639648438,4155.0000000000,4149.8715820313,4140.6411132813,4131.5385742188,4126.7949218750,4127.8203125000,4113.9741210938,4115.3847656250,4115.8974609375,,,
