Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD
1.0,4162.900642395047,4164.06549644473,4160.344041824369,4161.4493122101085,4169.182699203519,4166.637138366725,4168.525653839137,4167.954223632838,4168.221654891991,4173.798578262354,4176.615079879786,4164.928396225003,4164.909852981593,4156.915571212797,12.841645760361507,15.551461774688585,17.965759731542903,17.43663109448277,15.177442144378373,10.025880359365676,7.564394867590416,10.049617530303701,15.228459474658736,16.884297612019644,16.969441682944133,17.403013312182324,17.348806388329614,15.481406313477114
2.0,4180.196313858058,4177.044769287136,4172.799972534207,4178.557186126734,4171.467853546166,4179.020940780664,4174.461647033713,4175.164274215724,4182.755411148098,4172.979772567776,4180.834856033351,4174.881797790555,4179.0990676880165,4165.608474731469,11.541803881254358,13.518399158186163,16.99296154740727,14.946618271381732,13.480798435934231,9.04731493372789,6.205101649218013,12.048394290785874,13.416211627793773,16.229454783681202,21.82774430907318,18.74466820464739,17.487200716321983,16.9276504722385
3.0,4175.790773391747,4178.4985961914335,4172.461439132716,4174.652442932153,4172.852071762112,4174.04748153689,4170.409149169947,4173.746980667137,4179.966444015529,4171.703735351587,4172.238079071068,4178.360889434841,4170.0656051636,4164.797672271756,14.281163101036727,13.628838385037739,18.07315788386459,14.570894141829985,11.65437589905334,15.089095716377912,9.339642355236991,10.794397882163462,16.53416447379995,16.13924956177092,19.10461395793753,20.05609891388839,15.493374614435888,18.501538269766147
4.0,4171.063192367581,4173.169065475493,4167.209039688136,4167.213031768824,4162.844551086453,4163.107978820825,4169.205221176174,4166.258012771632,4173.1485614776875,4170.511302948025,4169.394023895291,4175.912960052516,4167.38031768801,4160.845352172877,17.953294697334535,19.96673739988342,27.41681642126534,23.22430167762821,17.042922193857674,10.536426856531687,5.550701824903177,12.140536846489159,17.636250596980947,27.372836162185774,28.325396953113668,24.810490613398137,23.151410372889202,23.803117999106433
5.0,4164.352954864527,4164.701520919823,4163.602273941067,4167.059297561672,4163.790563583399,4171.12629508975,4167.919679641748,4169.210744857814,4165.43219184878,4178.852666854884,4168.065429687525,4170.911960601832,4169.760120391871,4160.909450531032,20.451914434224072,18.456876470127646,25.564448787990347,21.653654669056518,16.739859545751756,9.775647598585078,9.014538320088603,15.695817366179485,21.069897030645933,20.13545723775406,26.144855684413116,26.088473449396094,21.59348254916906,24.065756727282995
6.0,4170.5263462066905,4163.7009181976555,4172.531044006373,4166.829935073878,4172.044776916531,4169.684988021876,4166.466833114649,4169.370487213161,4156.926071167016,4168.04537391665,4158.902755737331,4169.766601562524,4163.102472305322,4160.453239440942,15.047927978813604,15.551219684212144,20.04697849021352,17.5019448858242,9.719595147656987,8.944556987361926,5.287826352495301,9.891752867239939,14.738983716392571,17.295032222869935,19.961936551669208,20.27751662707946,17.195351321077563,18.33043554632596
7.0,4169.627893447904,4169.576311111476,4173.768035888697,4166.611072540308,4183.186105728177,4164.562297821071,4165.940000534085,4173.170583725003,4171.585540771508,4174.771627426172,4187.742879867577,4166.19440078738,4167.635206222562,4161.366678237943,16.558617783913203,15.326858373145557,21.30125881466041,19.41095670725774,14.664866410941627,9.556455320021362,6.307247363020487,10.796452097314145,19.411575428254682,16.94030475695935,22.254353778713376,22.364343547367053,18.787648505298293,20.256177889244675
8.0,4178.8306388855235,4169.910350799584,4177.010225296046,4175.653545379666,4173.883216857934,4168.337354660058,4176.226463317896,4172.378824234036,4167.1759929657255,4175.489282608056,4183.100957870509,4172.124401092554,4171.78433990481,4164.581834793114,18.19486211650219,17.94571869108239,23.257563423598523,19.60469770215904,11.645247153759083,7.501314194082939,9.181505298942922,11.19427461061007,16.55757965865269,18.230979740738857,25.149232879552915,23.40957618824409,21.695796868838165,22.151918029711016
9.0,4173.398939132718,4169.7671203613545,4168.318317413356,4173.093452453639,4170.648044586209,4177.00971984866,4175.931491851832,4174.373987197903,4178.730459213283,4175.1983051300285,4170.908462524442,4167.949716568019,4167.284667968776,4161.618585586573,12.459609975781989,14.800547481948499,21.922104945396537,17.253628718132905,13.497993754900415,8.50629199759538,9.277358531969801,12.716011071258375,19.778558731852225,20.07873171187366,20.660799653012404,20.337467858259245,17.779955802044448,16.546322602279446
10.0,4173.731964111352,4178.917257308987,4177.539056777983,4173.518632888819,4170.436201095606,4176.933589935327,4166.758808136014,4181.154855728177,4178.2937679291035,4176.8384246826445,4173.364379882838,4168.44199943545,4169.573818206814,4166.213943481473,10.644855273873906,11.974559848641686,15.837478404730852,15.248380844585666,12.842676794992487,9.451187987795835,6.252394906523594,12.339161533114085,15.341505603161155,16.73889904245502,16.008636052807034,15.121369275866389,14.649074636871221,11.060660156393267
11.0,4165.354057312039,4171.930589675928,4169.71203422549,4168.275238037136,4171.840450286891,4165.623996734644,4168.6333065033205,4174.034955978422,4170.694087982203,4175.373601913478,4162.883110046412,4164.533266067532,4168.988874435449,4161.2745323181425,11.991678390846753,15.890007025088973,21.7289740078388,20.836251904742088,13.050061975723207,10.677171479553245,5.622564779895068,12.216183386754068,14.338897139543702,18.94056401374772,23.528990769616314,21.193388595496238,18.010463300155525,16.064685055346573
12.0,4166.133823394799,4164.2497920990245,4168.547685623195,4169.553808212305,4161.26202201846,4175.913951873804,4164.832233428981,4163.824123382595,4159.828222274805,4167.785959243802,4169.66998100283,4176.1588687896965,4161.329124450709,4160.160247802759,14.269517739288059,14.823960344759236,16.264528761762506,14.787945391004774,9.343874501155314,11.581871034216848,6.629455236905695,17.412257300942848,20.07442121741713,22.69322318347976,18.359681305400077,19.49615369066432,18.57661206795616,18.796884754924008
13.0,4181.777856826808,4176.686201095605,4182.812007904082,4182.417875289944,4180.726665496852,4175.82231521609,4176.031652450587,4175.088644027736,4182.340250015284,4176.907058715848,4178.914775848413,4186.149837493923,4173.348848342919,4171.007114410428,18.289114669397243,18.145125744540632,24.252623874866984,20.392924053759856,12.76036031897767,9.270168470034443,5.2501528901181755,11.37735009839455,14.133472848120709,20.550135645309965,26.063704616134583,26.6159277732564,24.251699547522758,26.407694614668262
14.0,4178.229169845605,4171.28707504275,4174.070516586329,4172.083328247096,4182.288669586207,4178.586231231713,4180.578927993802,4173.842144012477,4173.24568748477,4180.027540206935,4178.505603790308,4174.998003006005,4181.867485046414,4166.352676391625,15.174934795256972,14.881296617184343,19.6978850354477,15.841544880765614,10.710322258163357,10.831529150276888,7.790101829149958,13.97129517853707,17.99844908966798,17.79517574052888,18.515188282622077,19.79679513653276,17.024921074368013,17.01800254841207
15.0,4176.162363052394,4179.6228904724385,4175.136716842679,4176.077713012723,4180.213342666653,4173.943813323997,4175.944520950342,4176.448322296169,4168.558698654203,4182.29817771914,4174.128601074247,4173.528150558498,4179.540771484403,4168.338840484645,13.145440438344759,12.625576822802374,15.486634347843367,14.189769045236144,12.655878354549813,9.992309585413263,8.961891896942419,17.90698925093508,20.30786946822087,20.52467485485251,15.985446606092676,16.030709079839696,16.93371740771274,18.100115294632573
16.0,4177.364274978664,4173.642820358302,4174.812709808375,4174.3634681701915,4172.304691314723,4181.052183151274,4172.6522560119865,4179.650930404687,4175.460250854514,4178.274229049709,4180.0125217438035,4170.31000518801,4165.320011138943,4167.054281234767,14.5837578761401,15.626869223411648,20.803946279368223,16.86626850405808,11.587215334925837,10.026807135311765,6.289975276458187,11.90987088376869,16.723652567250337,20.824669039032404,21.246170790300123,22.29111883395488,19.793657930047647,21.107732989354098
17.0,4173.691896438627,4166.780849456813,4171.105272293115,4169.557312011746,4178.8211174011485,4170.108165740996,4170.033554077172,4171.507413864159,4180.225357055687,4172.045772552516,4168.341356277491,4186.063215255763,4164.178686141993,4162.036760330226,15.19814674915701,15.793216547589902,21.361358674509855,18.497153378369553,13.002480161580388,10.301566723311431,7.740824797760045,15.157068799000205,21.685380255866907,20.371549866777567,23.34104835131391,26.94357938815951,22.464834261557005,22.181190077202434
18.0,4173.6763801574925,4167.726383209256,4167.387817382842,4165.590461730983,4157.783956527734,4162.978267669703,4169.074028015162,4171.088239669825,4166.897027969384,4176.810888290433,4166.276050567654,4173.793560028102,4166.860975265532,4162.150459289577,15.771675955230057,16.384076445500636,21.642396541875968,19.786143902216907,11.77715693428288,9.944983969130668,7.32055689294373,11.87208567877001,13.871793464763435,17.769253045906293,24.307959839490444,24.288195664030148,20.783367278584528,21.23588120005997
19.0,4165.16525268557,4162.975769042997,4164.680492401147,4164.51924324038,4166.4442977905555,4162.462944030787,4170.765222549466,4169.784139633204,4174.945911407496,4162.172475814847,4158.480062484765,4161.060695648221,4162.619197845484,4155.038576126124,17.056657873769918,16.603849618647555,24.429071841304008,20.21691670042988,14.378550748306422,8.394171974464168,8.999557055430941,12.547916563196054,20.33283974215341,21.81920522638068,23.3745932097296,24.894369624312,22.042359308964798,23.52967486192915
20.0,4167.692314147975,4168.1270008087395,4164.3554687500255,4169.9799804687755,4164.80419349673,4170.577943801906,4164.297876358056,4164.637928009057,4152.906652450587,4163.337335586573,4172.34875679019,4152.685781478907,4163.18458747866,4156.389719009422,13.01205763396769,15.013258667812725,20.067425915800694,18.524543445511327,12.671845814510812,9.03682499717573,9.866829431310435,10.532598307135313,14.133071157685151,17.06972267878639,21.234400391197934,21.04705862366668,16.71515688731354,16.006108743176917
21.0,4162.393329620387,4165.264411926293,4162.107883453395,4162.630708694485,4176.170370101956,4168.512628555321,4162.079328537012,4167.619703292871,4164.85474014285,4166.796377182034,4159.108566284207,4164.228260993986,4164.911363601712,4156.5359516144035,19.008255418482417,16.489821812249673,21.983435603293447,18.865495738117996,10.58531432579894,9.536796508265166,7.995514990850747,10.521448161725813,12.666530004571856,13.86144878817498,21.929369252491654,24.88549908680108,16.02838547328699,22.004574276641378
22.0,4166.964149475125,4168.848148345973,4169.752599716214,4166.632619857814,4156.064205169705,4174.8898181915565,4164.623889923123,4170.953521728543,4173.061393737817,4168.954822540309,4165.891944885281,4169.939399719263,4172.453937530541,4161.777845382718,15.062713389582232,14.93226778219542,20.46861731365964,19.21388933285722,14.611183852545619,9.916484700577152,8.253676283924726,15.986008902160124,20.226542365123958,21.100262260549666,21.26382216883275,20.161282400088872,15.518058168349164,16.437627541470054
23.0,4172.1554508209465,4169.75761032107,4175.748693466213,4163.61578750613,4178.273218154933,4173.844161987332,4167.387321472197,4173.784561157252,4182.350763320948,4182.880613327052,4170.353570938135,4177.160451889062,4175.918462753321,4164.516235351589,9.715701390958264,12.483733194398814,13.511276189037682,12.306961823607313,11.371934343054674,10.85266730535521,7.98182846250872,13.75606961443757,17.289045266677782,16.460916335829484,15.923975189205693,14.21514646209913,16.12428531570302,13.05912554646759
