Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD
11.0,4170.208831787136,4178.369390487699,4176.480382919337,4168.183080673245,4172.107370376613,4172.357757568387,4167.5961437225615,4176.901538848902,4165.8894290924345,4183.890733718897,4170.934993743923,4186.782342910793,4173.420957565337,4187.207033157376,11.845108552573917,10.847717853238777,11.664643226165778,11.706432965605298,5.7054667585204255,9.855882002511175,9.780629002563677,14.555646068957948,19.482160471938307,13.828552454779906,11.887154341791618,14.196101927271773,8.149560571215734,10.27774328240371
12.0,4163.621784210229,4165.792263031035,4165.498283386253,4166.165855407741,4164.95942497256,4173.38141059878,4166.753814697291,4177.836540222199,4173.507106781033,4172.421867370633,4167.615184783964,4164.249311447169,4176.452302932764,4175.610961914088,10.954285404038657,11.560151432033708,11.58446233041594,11.936270270088112,6.944001788568311,9.899479505080214,11.20133698929804,13.723290345732513,17.513716891538436,15.863708038284113,14.130525907445964,13.624264112193366,12.882569219539365,11.834233832576277
13.0,4158.009809494042,4157.1078777313505,4160.276453018216,4168.766515731837,4176.2399806976555,4171.666677475001,4169.8923244476555,4164.765628814725,4197.118913650541,4164.046966552762,4163.324314117457,4162.347261428859,4160.969049453762,4161.51493453982,9.628747859511599,13.095487441997422,15.520432480001823,10.290668797038204,7.078208185301429,12.425286968634266,11.680653273350266,15.688194390175896,23.72211742221468,14.088004014448996,13.959924345015189,12.09706047380818,9.20931001499344,11.755265651694597
14.0,4166.254495620754,4169.7180538177745,4162.6412277221925,4166.273546218899,4178.163051605254,4165.835323333765,4164.156166076687,4164.377515792871,4152.184972763091,4168.8801956177,4180.164758682278,4164.877803802516,4158.029344558739,4161.492889404322,9.675348492962058,21.50231170764896,14.292976335651291,13.243623803343738,10.526110600058416,11.506878885568153,10.165003440650562,13.30064056943424,20.899364834302638,14.484528108615416,19.403951732405663,14.289070960046999,8.713609752177968,12.965403511634355
15.0,4175.735660553007,4175.236877441432,4190.0410728454835,4177.721359252957,4166.412239074733,4174.02845573428,4171.213451385526,4170.7522125244395,4150.395616531399,4184.413555145292,4177.790456771872,4182.733861923244,4168.930788040187,4175.390626907376,12.97315799711274,11.875962989899456,20.67432100931519,15.369002567288847,8.348566836553786,11.65112614233032,9.547379632895396,13.123231760434638,18.07542113768853,14.984548891892498,20.584483292582163,18.15795041954987,10.31125937460478,14.481096242936438
16.0,4182.665275573756,4168.713438034085,4195.6119823456065,4179.439599990872,4166.215435028102,4164.874300003075,4175.389629364039,4167.107372283959,4158.489091873193,4166.337129592922,4180.9695453644035,4185.242366790795,4168.981357574488,4185.93100547793,13.537864315667823,13.613010421445733,19.671975033881708,15.268920325882227,7.1008017302341795,13.839937089830556,11.397371552658079,18.500054589439788,23.22547793686645,16.147974742675967,19.31319789354769,18.606497148054448,10.794233192962945,13.50712642163761
17.0,4158.1205005646025,4166.544960022,4156.789857864408,4151.687711715725,4172.829034805323,4170.276443481471,4128.133514404319,4180.402643203762,4183.284751892117,4170.3610820770555,4167.02674102786,4155.907451629665,4159.595861434964,4166.01714324954,17.33962213536979,12.81381804355771,23.9571699847746,24.66599208170503,7.51760389542919,15.906441561916845,56.48495439967851,18.629195627621737,16.66359359733301,13.863303005665244,16.703774135437556,20.214520213736474,10.206085866584957,17.44241113311471
18.0,4166.881010055568,4158.842151641873,4154.582319259671,4153.8020896911885,4170.716644287137,4171.1232910156505,4185.703630447413,4169.58181762698,4183.151041030909,4163.584222793606,4140.535863876367,4156.275037765525,4163.112495422391,4159.129114151028,16.478317455993864,14.578696791176482,18.99477168068281,17.825474909027932,8.879120241763967,10.901526081420837,24.360755013294906,12.840526240362996,14.031560930240468,15.53809075537919,27.582414441631535,20.67610950447459,12.940606357970664,16.97011605389616
19.0,4181.105764389064,4170.777240753199,4179.245788574244,4183.908248901391,4165.9179573059355,4168.4354896545665,4186.353164672878,4167.325736999538,4161.305605888394,4166.910539627101,4158.108968734765,4178.780048370389,4170.562406539944,4172.347742080718,13.274771827625644,17.0705035599374,23.372554292993392,18.472323728025543,8.784900904570845,10.448985812214726,14.214942048521964,17.893038669716322,20.874255463879344,17.886959054628303,20.35853157908306,18.83518615136761,11.431153809076626,15.100054138841607
20.0,4162.964752197291,4155.507831573512,4160.816307067897,4166.761817932156,4173.494592666653,4168.661338806179,4169.406026840235,4162.853555679349,4170.776247024563,4168.285755157499,4167.031761169457,4144.930900573756,4161.373701095608,4158.848646163966,13.844809078739132,17.449043707021733,18.288590954880934,15.477153251460427,7.53776487662099,12.021167939619364,14.886855592386295,16.09420427418342,15.393505688669432,17.599768075037716,17.852936633986683,17.841268612128903,13.828438542482319,16.370483615021627
21.0,4156.040664672879,4152.481466293359,4147.05379104617,4152.8610839844005,4173.458541870144,4135.945014953635,4160.409170150783,4160.982574462918,4164.677471160914,4168.944330215483,4159.576835632348,4154.0159301758085,4161.419273376487,4169.33392524722,11.201700754057704,12.130759719137437,14.437664014770547,14.209994320827203,8.482282954656165,27.235480727273455,10.420075370649574,23.39345103288279,23.36791551537818,14.58260788789002,12.205900084726558,12.129566144595708,8.365685538327718,14.440611885350133
22.0,4178.236167907742,4172.755901336695,4172.067819595364,4171.844449996974,4162.618694305448,4171.329612731961,4173.76753234866,4207.803485870389,4176.799879074122,4176.52743530276,4187.318206787135,4178.170063018824,4176.928583145169,4184.913370132472,8.538108556692727,11.020264903361904,11.456388880669742,12.513877160095566,9.228916254038392,9.008007826337748,8.321614553130145,20.399792014761612,24.073330702284814,17.833740606064467,14.877379904742718,9.550155674769565,9.982811992195648,14.267609915256774
23.0,4177.8791027069365,4176.390228271512,4192.312692642239,4181.282054901151,4173.655858993554,4177.626205444362,4167.779928207421,4163.725950241114,4156.339649200467,4172.062807083157,4183.40795135501,4183.165058136012,4173.598257064845,4175.77070999148,12.357564210729226,17.929595803915614,21.063431909482674,19.320014424572214,7.012757954975863,9.736182588109251,9.1164154860103,13.432254223995955,23.027812657951547,12.816181190530438,17.393225889716838,15.009720226168616,9.301792007725295,12.207588792189457
24.0,4165.785762786889,4161.421779632596,4176.148334503199,4167.579128265406,4177.48598670962,4178.838634490994,4170.239383697534,4147.359270095849,4173.4024314880635,4170.887933731103,4164.856271743796,4174.227779388454,4172.62972068789,4172.205522537258,17.95343548915696,18.171273127295887,25.555975094675222,28.508540140167916,14.174353002879066,9.162041920208841,10.37333382511385,13.394811222924652,18.14210003433263,18.83865751946783,22.872247457901906,24.138971039640694,13.456152158323198,18.6455379266454
25.0,4170.927967071559,4170.798791885401,4169.288368225124,4166.138835907006,4173.728969573999,4166.528944015528,4164.3018970489775,4155.5849399566905,4153.944307327294,4157.435905456568,4157.714345932032,4163.39192962649,4169.322420120265,4166.806896209744,16.952976320750068,19.389110639593365,23.703632622437535,22.154138575981975,9.052388730545145,9.297308455728155,12.867574815968354,17.30816423021312,18.92793560741479,20.309815705850028,18.17041469414082,20.22939818395845,12.209218261555309,21.23628651450998
26.0,4166.68269348147,4166.173873901391,4165.253908157373,4162.19050979617,4168.696416854883,4165.134710311915,4154.612367630028,4163.1620578766115,4171.5194206238075,4170.024034500149,4166.365177154567,4165.318511962918,4158.558189392115,4167.741388320952,11.599088602511548,13.69867610432941,16.43938647955709,12.85483095314575,10.070470208778536,8.726068955392476,10.40090551549912,13.038492375556146,17.16917416806795,15.24136132876751,14.041102366956022,16.044056624759342,11.438392600426148,13.094195040566087
27.0,4163.3859176636015,4168.221160888697,4168.672384262114,4178.310295105008,4163.983367919947,4173.862182617213,4171.779850006129,4173.787046432522,4165.518829345729,4179.835226058986,4176.597053527856,4181.082731246977,4169.85877227786,4177.253591537503,12.443218713919762,11.737446194484432,13.54085872970352,11.838938159219975,7.859734126752138,9.195690833521565,11.88539133856104,17.469120257200636,17.34512781093201,15.998508136793852,19.2089788104109,16.099407803399746,11.993772649726067,15.582269161735944
28.0,4172.440895080593,4171.193902969384,4165.60697174075,4172.652751922632,4166.8549690246855,4174.317413330104,4173.819606781035,4177.54006004336,4171.89052391055,4181.251987457302,4175.459728240993,4186.685194015529,4176.388227462794,4170.91546630862,13.894217464291893,14.803376539351339,17.74071229846383,14.244560180598855,7.77263670070449,10.078779542296159,11.413120619289874,16.734083489540797,17.017796936859202,12.485558149463234,16.6103966697107,17.977156123088744,10.598251856283875,19.28573087468344
29.0,4168.193126678492,4168.527139663724,4171.768329620389,4170.862384796166,4166.046165466335,4170.891422271757,4175.6625652313505,4176.89152908328,4172.630214691187,4172.947713851956,4168.740476608302,4144.934391975429,4178.752498626734,4164.35797119143,9.053661987891223,11.868815335805373,14.33407881147699,15.395951686746066,7.678708430143326,10.710927484224158,12.255965349225859,11.17065768387259,14.90233516582084,14.111456600102176,17.34700879070532,25.333670332124505,9.518484690039447,12.864404825510652
30.0,4166.332624435452,4165.730175018333,4167.454921722439,4168.800594329859,4169.364482879666,4168.753496170069,4166.5535030365245,4164.859275817898,4185.838335037261,4171.471862792995,4166.668174743678,4174.110586166407,4170.466245651272,4164.016422271752,13.606655547343575,14.90757061937265,18.808361414201965,19.27630151341219,7.405233141627136,12.28229168653178,14.747093156794755,18.00298889411954,15.613108175549462,18.005069612563013,18.540833193893235,17.897464366205583,12.723382505804114,16.193344311668266
31.0,4171.287555694604,4179.027944564847,4179.251296997096,4167.091831207299,4167.796974182154,4171.762327194243,4173.869195938136,4168.947326660184,4174.5277481079365,4175.134704589868,4176.859477996852,4173.113975524927,4170.248395919828,4174.514719009425,12.365334404572804,19.89337659218098,21.624049998450324,18.157404216338225,7.552014882906148,10.252252767719101,13.270168925312342,17.896739153774124,18.53783601102461,16.022900268011195,20.625458868945277,18.44674279620421,13.160271531736578,19.86811906368992
32.0,4170.135704040554,4176.834934234645,4179.466153144863,4158.01281833651,4169.534257888821,4164.47266197207,4167.9792518616005,4182.5535812378175,4231.76884460452,4166.830417633082,4183.690923690821,4181.403753280667,4171.846958160428,4179.695013046292,22.91852800130888,19.260506702435308,39.747524789607,25.59001766852397,7.845584888724673,11.723209836773055,14.284446491416785,27.959957711462256,37.595783827782164,16.296626961745456,29.518736709842663,37.4621828028935,16.806658352195832,25.711924320180337
33.0,4204.404033660912,4194.323925972009,4004.7581110000756,4152.877107620263,4159.291370391873,4153.005318641686,4183.315805435206,4225.2253494262995,4318.5571804046895,4160.1918096542595,4146.001111984278,4101.174870491048,4147.708835601835,4155.334025383023,55.74118906272698,75.94981786645751,64.05636700682274,73.94327337517485,58.45485834994549,35.778940859631945,25.096193869376435,33.72099189330744,37.67948604299964,47.37353532895889,62.149049709234134,40.038369457725516,30.18968632320967,45.744123188532285
34.0,4168.658338546781,4145.437195777918,4148.082421302818,4145.589452743559,4185.354568481473,4127.875102043177,4130.079613685635,4169.32091712954,4127.470456123369,4140.794256210354,4135.755702018763,4136.221450805688,4136.8740053177125,4142.090351104764,17.627226082774573,38.85318638589017,58.493564451401596,24.270919645623128,27.412236772285905,13.874244242541462,22.20539909318072,12.600620490456315,61.70437482170792,43.049468268857304,46.227946012163905,36.872128442740724,37.10455208621478,29.472086545999
35.0,4180.708641052273,4151.823411941555,4241.0932407379405,4155.089145660423,4201.485383987452,4163.9137611389415,4178.955337524436,4167.671276092555,4098.651844024681,4209.66849136355,4225.124198913596,4222.688819885281,4209.2978725433595,4197.723869323758,19.25204369186423,12.607612671080648,24.580864687504718,19.852501663138792,9.22793611558232,13.638173141798493,12.626355396630732,14.437910086885717,15.342210062671189,17.4487623116106,35.00704882409909,26.61405966853305,12.35994875771726,16.34241074133996
36.0,4172.00420951846,4189.914878845242,4245.616992950464,4214.309894561793,4170.113702774074,4177.40084266665,4168.664863586451,4164.282350540187,4130.363075256373,4179.148630142237,4210.311998367333,4209.4536285400645,4185.58391952517,4182.891614913964,33.53088069949999,30.142797151647798,54.03215142855439,48.39640114790501,12.477813331128823,7.399545683453891,8.323347120634534,12.296638315017587,20.27626051417691,18.68604875063766,54.43774656301226,53.838785006176714,21.030419815637273,30.6022532866123
37.0,4165.910966873198,4222.4689579010255,4308.394435882594,4244.078527450588,4194.384010314963,4228.315805435206,4199.6008701324745,4185.991096496609,4170.943492889428,4188.249700546288,4233.926794052151,4238.421472549464,4213.569231033352,4230.574913024929,31.01015150300338,35.1739804069402,33.54731574566356,49.51283461354272,44.29447844035525,18.982786304720804,16.193155179068704,21.574491666750877,21.00947781963545,21.613722944777585,48.22760959348296,38.41898857597573,24.53240583500259,29.393785334298553
38.0,4142.429897308378,4153.989385604882,4205.59645271304,4158.191110610989,4126.79485702517,4205.480276107813,4185.745182037379,4165.142232894923,4171.010120391873,4179.821199417141,4134.6950054168965,4175.808790206935,4164.525236129789,4172.709840774562,14.805024046936271,20.25641705476566,27.51914658905569,19.00616682184829,9.298084670153363,12.26633134809883,11.181747558937033,20.485692443877145,21.170781114139075,13.516901937111387,14.34227672882239,14.814770982087273,9.523461107975146,14.365793700256186
39.0,4158.834625244164,4136.860466003445,4145.7286624908675,4154.522726058987,4143.482570648219,4168.541660308862,4166.237468719508,4151.521440506009,4165.075618743925,4168.2381820678975,4129.282361984278,4157.689308166533,4155.285442352322,4148.055385589625,11.777748303944872,10.945986318023877,16.707254507838172,11.928392897716435,12.490313258354497,11.051835369621038,11.773445428249797,13.51683768263839,14.716403437474948,13.485047409861245,14.988879883406872,19.79970273004905,10.939156830180155,17.475771133350857
40.0,4173.059391021754,4152.972251892118,4131.698720932031,4145.491296768216,4173.885227203396,4154.614873886135,4160.357055664088,4147.881113052392,4137.3948183059965,4167.299669265774,4136.268040657069,4157.148925781277,4154.476161956815,4150.561405181911,13.225777435975907,12.455188308688404,14.938965400953707,19.799868807350812,12.408488044809038,8.54455791140259,9.605678478074607,16.393273901630536,17.60335060600991,12.966098372668663,23.719917461314324,14.886678046148798,12.63401974466918,13.35497031751405
41.0,4172.129407882716,4169.524217605618,4155.858367919949,4166.047681808498,4173.099456787137,4157.809507370022,4158.889238357569,4153.8872127533205,4146.9796485901115,4177.463443756127,4168.551177978542,4165.053594589261,4168.5086174011485,4163.761507034331,14.378769570954518,13.734373511854612,14.744198790080883,15.989044276012116,13.355330290391999,7.757369805665455,8.55601106879829,14.399198283450303,18.03468768861288,15.739346624832331,24.871263565920593,19.583821370050142,11.81228333485665,15.019937221286733
42.0,4166.175376892117,4170.008018493677,4139.934898376492,4160.844354629541,4177.145940780666,4164.753614425685,4159.020441055325,4161.6881942749305,4161.5224285126,4165.432704925562,4162.94071769717,4154.583835601835,4163.139013290431,4159.6494503021495,15.131205657339622,14.73868222500918,16.9180403169053,14.926392468739037,10.601118963460541,11.32175679058583,13.588567899553892,15.589570330472734,18.030247080766603,12.55693852612416,18.231591085346945,18.698273790097982,10.425798631047076,15.664672694975982
43.0,4170.699609756497,4173.420473098779,4148.261716842677,4156.047182083157,4181.923076629664,4164.10106277468,4164.7876644134785,4169.257814407372,4166.517934799222,4157.87709999087,4159.293861389184,4168.269233703635,4162.975770950345,4163.366891860985,18.750486941896852,22.02327966361074,21.667876322157028,17.557447311280356,7.733794560815577,11.737595907795015,14.123230312576949,16.179993852283452,17.057537865937732,15.02168445991307,26.033628964630687,23.384764750408664,15.88614475033315,19.6418633835582
44.0,4179.642417907744,4171.8239173889415,4168.731975555446,4171.769844055201,4166.367177963284,4170.451707839991,4174.1080875396965,4169.242286682152,4167.908142089871,4165.26442337039,4153.663347244286,4175.863384246851,4175.744190216091,4181.286052703884,15.731943443216096,16.702926076096826,15.381480966083577,11.56397643595998,8.087484939449784,9.617398031045873,10.359017103269961,16.14413831990542,16.520434321896282,13.581971370576493,23.683257300594796,15.30785361979214,9.730529536069621,15.009596112552527
45.0,4147.735885620143,4160.84585189822,4170.178777694728,4166.289575576806,4167.363273620629,4169.162664413479,4165.077112197901,4176.056676864646,4172.096845626858,4172.907154083275,4099.257811546346,4183.327323913597,4179.415058136013,4180.9805736542,29.552584125395057,14.877341768510824,17.74453081374659,15.379444216499206,8.793176985655808,9.834472328690016,11.494339101901963,14.785480926387883,17.632012852210632,14.876024111221655,20.03074978320493,18.631379898774934,12.065809332941505,14.66686626340975
46.0,4179.564813613919,4175.725152969387,4167.3928279876955,4175.274427413965,4164.6369152069365,4172.190500259427,4170.085628509546,4172.696811676053,4161.910047531159,4172.1604576111085,4140.1136827469145,4171.228975296048,4176.307580947905,4174.46364021304,11.301268147663865,12.931783280149794,14.859522760947423,14.704586814544808,9.471365578839297,6.654435435847696,9.85450533500107,17.9924298000539,19.504971953017208,15.706967941613916,18.381479798702628,16.306445326584956,13.643311761493061,13.178988607034448
47.0,4167.899635314969,4173.01031684878,4164.478662490873,4170.803293228173,4168.531137466458,4166.399734497094,4168.428987503079,4169.439603805569,4153.543174743676,4163.932285308864,4154.8036899566905,4168.532659530666,4152.661754608182,4167.769933700587,13.323161275453518,12.28236710955164,15.052700237616342,14.629156478216366,8.080678421513628,9.209418787633837,12.226464482447795,16.0935660690049,18.305316207560733,15.282910769800049,18.880855364012824,13.281182903315969,9.211362447252558,12.428245816227752
48.0,4163.5656929016395,4170.816808700589,4161.794361114527,4156.241495132476,4165.2499103546415,4156.030157089261,4166.279054641751,4163.237190246608,4164.5838298797835,4167.177486419701,4177.658258438135,4158.618793487574,4153.528648376492,4165.651046752956,14.137346270947349,14.042253651467874,15.634951469669803,14.845294603553691,8.22533804477564,9.541933631728515,13.026521617664732,11.583939277812053,21.638883135366143,12.58806900864727,19.594954800794664,17.192693072670792,10.41244916486583,15.118580079867558
49.0,4167.677789688135,4166.930107116726,4166.522930145289,4170.978071212794,4169.810695648218,4168.099458694487,4166.834928512599,4173.345359802273,4165.245882034329,4167.057790756252,4185.057086944605,4164.788679122948,4161.456825256377,4168.808597564725,14.53147243269724,13.33355027577347,16.695116253168333,14.10910254029581,7.314604222847433,8.940264245347864,8.930264276000417,13.832999173648538,14.258274799527964,17.67651544341251,19.972767984123436,17.3831361972593,13.004738765128574,18.887153468031542
50.0,4168.685895919826,4167.187000274687,4172.227067947413,4166.300577163722,4165.425672531156,4171.024648666409,4166.881025314355,4168.7650165558125,4180.125192642239,4171.653154373195,4201.267021179225,4173.424480438259,4173.626810073877,4176.403757095363,18.10182521744329,15.96864506776872,20.20100912532897,15.94902958231546,7.051079274436761,12.79102124828752,15.194862112674608,19.44868523729902,19.169201880212817,12.057282093662266,17.321573016233224,21.103896183555538,11.59541945394483,19.78688330408161
51.0,4172.976770401026,4167.9116573333995,4164.333419799829,4161.71624946597,4173.431991577174,4166.501913070705,4169.7205581665285,4171.401729583764,4173.728473663356,4171.0626964569365,4189.614385604886,4171.125293731716,4189.173162460354,4178.482570648221,14.740661616348659,13.79255237080756,17.219206683505615,15.039846906827378,8.439517120271962,9.921003145647212,11.317209023321938,13.138791917531622,13.064175525534658,12.44254563901518,15.123133001709805,17.453732432142147,79.20650217834586,16.139512640935312
52.0,4166.155834198026,4164.4711570740055,4171.714736938504,4161.578527450589,4163.715942382837,4168.580223083521,4169.321424484281,4170.193811416652,4168.704927444485,4177.441896438627,4184.888332366971,4161.672687530544,4151.709733963036,4177.479450225859,17.50143992530314,16.186744253395993,18.100654144875364,18.240944352487734,7.190853307991282,8.904675343015134,12.698198730749086,13.816872511369823,17.80613153507608,15.781207191291085,19.0350532866366,20.6886779703569,13.444734703742245,17.76552313840869
53.0,4170.598440170316,4173.030342102077,4169.04396629336,4168.679389953639,4178.377405166653,4172.46293830874,4165.992593765284,4163.09795761111,4173.726457595852,4166.572013855005,4169.734058380152,4165.524330139187,4162.851560592675,4175.9870643616,12.964006123143498,11.340520435277556,9.724482062522911,11.720549588596576,8.759344896965086,9.604992224121412,8.264012046803563,15.842301786817082,16.91770009732573,16.59249013220604,13.793502071073602,11.895943541658513,8.194644019237113,11.639277770037847
54.0,4172.38932228091,4172.394355773951,4171.339138031032,4175.382102966336,4169.606876373319,4174.8121891022,4170.462232589745,4172.195522308377,4181.034660339383,4168.03785324099,4174.153142929103,4174.710540771509,4167.591644287135,4180.959028244046,11.545823093247932,11.457927649357538,13.647612291594596,14.40788577164088,9.832563173182471,5.97797893436767,7.429295214844031,17.18050034935131,18.992293511320838,12.578664125405874,12.837081613088092,14.833602020149549,7.282065900728751,12.258480080565223
55.0,4174.063020706205,4167.576604843164,4172.6382293701445,4172.410369873074,4168.431997299219,4171.53497123721,4171.201436996487,4166.969652175929,4168.014827728301,4170.161251068139,4176.116275787381,4170.379100799588,4170.224363327051,4176.152854919456,17.91612644104337,13.966601458434006,17.707256608354232,16.265193710765313,7.9646005240114945,9.534274484284145,12.340378607740623,20.32638277502273,23.271683925693562,13.640052121729905,17.14951828167721,16.006779571204763,9.712450812776913,13.952439634319932
56.0,4160.8523521423585,4161.73578071597,4168.028839111352,4164.669986724883,4168.138530731228,4168.6788864136,4164.359483718899,4162.019237518336,4149.2232532501475,4174.228775024439,4168.955318450955,4153.530155181914,4171.900047302273,4166.4623279571815,13.286643341923803,13.59882840587406,16.44705685771949,15.8620432950995,10.147746838981126,11.097123851691578,10.746439681592708,13.399892505868868,16.252663666443883,12.155852706591212,14.718937410989616,19.431253490022296,8.655720344361884,12.394197529968059
57.0,4164.9559440613075,4165.560897827175,4168.145034790066,4168.000812530541,4162.404869079616,4161.280042648344,4167.59416770938,4172.317207336451,4155.618486404444,4169.425060272243,4162.017223358183,4158.577726364162,4171.374195098904,4163.89924240115,11.502504842025616,12.673122990610175,12.751993831307066,15.724730453991555,9.89942495948712,8.283768664098071,11.126186264893427,12.422891183583385,14.059396470004273,9.914792019956517,12.235987650122487,14.68002061396227,7.065127993315257,10.656829058443563
58.0,4168.524145126365,4169.222253799465,4170.475755691555,4166.493900299096,4170.635021209742,4158.836654663113,4161.426774978663,4162.373786926297,4152.392822265654,4162.9457073211925,4162.774957656888,4174.989477157619,4168.549676895165,4164.513217926051,14.548827542741767,13.471417749507738,16.29577013907453,15.164215743148166,13.191574116498382,13.180280816855916,8.372778230280629,13.292764514648121,16.244439639099298,12.205704151037903,14.962013445206253,15.266484907055164,8.296875997054878,13.035759456444683
59.0,4175.410663604763,4179.624412536649,4177.976268768336,4178.539665222193,4167.671283721949,4175.602449417139,4168.797079086332,4167.706813812281,4163.252204895046,4173.3047809601085,4176.9155540466545,4183.804586410546,4189.312410354637,4177.32371330264,14.409033206130731,14.730483557966627,17.83110078718461,15.329016783073431,9.756581488855405,8.28937959985412,10.928786533450422,12.695313401858677,18.83395920133157,13.277450057746176,17.13641999212884,17.270723200120088,13.752285293557579,13.086398428691995
