Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD
20.0,4175.059095382718,4174.129610061672,4177.256116867094,4170.225851058985,4172.81651687625,4161.787857055689,4174.401548385647,4177.259590148951,4171.520467758206,4178.899730682397,4170.991598129297,4173.642320632961,4169.140127182032,4163.122501373318,16.253576296677483,16.13848304920312,21.932732295632995,20.490434881833423,17.04239759409815,10.030033226366877,5.703549426071742,9.729396754896987,14.327173342365125,17.17180228287278,22.360733637925122,22.851962511192365,17.877988129129562,18.9684316175351
21.0,4174.024959564234,4173.0453681946055,4173.654344558741,4175.478755950951,4177.252609252956,4173.477563858056,4174.205736160306,4174.669477462792,4163.371389389064,4172.932691574124,4169.152654647853,4177.538055419947,4176.999200820948,4166.446310043362,19.00002221180483,19.293582420752582,25.296726928801075,22.237708612980637,11.129419259701239,16.652832854093884,7.677607338408292,13.3711543099789,18.34524823368102,20.848759137495907,27.00482881857111,26.196309528189197,23.579332328397527,26.08403135772924
22.0,4169.625396728541,4176.635618209864,4171.599056243922,4179.847255706812,4173.77252578738,4162.331733703638,4169.2142295837675,4172.799970626858,4172.950206756617,4176.112276077293,4178.818098068265,4170.93198585513,4166.844928741479,4163.2301769256865,15.989434018692865,20.83480692554582,26.32398287863681,21.181629398833746,14.653837861307201,13.533946146981965,6.06433684978093,12.891067167191338,17.176816320751954,21.663984179243077,26.60314649904481,24.75180435473128,20.552636171027423,22.538663513664645
23.0,4165.529338836695,4165.00950813296,4166.686199188256,4176.62509346011,4169.373996734645,4161.725748062159,4162.392333984402,4160.16977691653,4163.385414123564,4157.963764190699,4155.182289123561,4164.538774490384,4153.113475799588,4153.271738052394,14.579490808746977,15.194544378843053,20.551354109270584,17.91024497158392,11.694098141984558,14.067527528013287,5.228457102416252,10.97644665326546,16.66931321347309,16.237499529785772,20.51558172915445,20.779020504240556,16.26721663019813,17.643016090301153
24.0,4179.231773376492,4167.44191551211,4171.7628345489775,4182.316200256375,4175.336547851588,4174.137121200587,4166.324110031155,4173.330347061182,4176.429790496852,4168.151529312163,4164.660453796412,4167.2871513366945,4162.830043792752,4161.948104858425,18.424838174952903,16.814937558619953,26.030593958738265,19.46989951074272,10.965623461632134,10.5870679709967,5.884954447242918,12.401425263607885,14.622922462625796,16.38921194324176,26.11871013512451,25.55205360951779,20.04951843256654,23.295292333753846
25.0,4171.686206817652,4171.6406345367695,4175.551387786894,4172.219560623193,4170.9244728088615,4169.019922256497,4163.320316314725,4165.031044006374,4163.1475448608635,4170.974565506011,4166.949625015285,4167.589141845729,4167.470466613795,4159.756116867089,15.527778669738751,13.91824211483516,20.512207902264176,16.628786980811224,8.864621664503368,12.720713395364067,6.764084977634819,17.124468028804333,18.993672356708583,19.222966812421713,21.54784532565528,21.13130082663295,18.44968793441869,20.152485718164655
26.0,4169.049983978297,4170.986593246486,4167.364778518704,4161.288063049342,4171.408248901391,4184.558296203639,4163.481069564845,4175.322015762353,4172.9502201080595,4179.6709823608635,4179.542776107815,4165.247877120994,4175.782238006616,4163.830619812039,16.36718301693497,15.086539897347217,22.81631172125166,19.192963192661548,9.788573935768856,16.57950903818365,6.845807201651511,13.104552713147369,14.793622078318032,14.047144089605975,22.65511944369965,24.831144787184115,17.934803182272564,22.434085391211642
27.0,4181.77184104922,4163.866674423241,4167.2806510925575,4162.918151855496,4179.156150817895,4182.173997879052,4171.815910339382,4176.219449996974,4188.639318466214,4184.569814682033,4181.418777465849,4172.745395660429,4174.411060333277,4171.493898391751,16.1583775006445,16.54117458818542,21.19833279540094,18.115743583949897,11.665097093096765,13.80358310108296,7.201065924790817,15.897105278602945,19.79144603229294,19.48156126655885,20.870192345873235,20.68262515784369,18.186551865693406,20.716294902025375
28.0,4171.714746475247,4163.418962478665,4167.34824943545,4169.530256271388,4164.777641296413,4170.633518219019,4169.877294540433,4170.591953277614,4166.670673370385,4176.803880691556,4171.294076919582,4175.233371734642,4169.589340209985,4162.239570617703,10.78401752828357,13.275845561742786,15.817332338276938,12.887015056230922,11.07813280012545,10.910679342776584,5.700568719192355,14.397041826970357,16.8612905204052,14.782498695166598,15.826421781427824,16.830980310144774,12.700221771476489,15.68949382860395
29.0,4169.741588592554,4170.1927967071815,4173.340347290065,4173.147539138818,4179.215734481837,4174.965934753445,4176.233482360865,4166.791870117214,4167.550079345727,4173.330343246487,4168.0343723297365,4177.939708709741,4169.040468215968,4160.705108642604,11.514233047142808,11.42596760224437,16.15943514414964,13.503625014970758,11.44563001144775,13.422945926083909,7.0655541056870925,12.564915867973339,14.753072080136628,16.301778584172396,18.368744950840046,17.74277645357775,13.422801677930298,13.161512367774538
30.0,4170.938510894803,4168.838649749783,4180.028526306178,4168.00531196597,4164.318414688134,4170.449224472071,4176.405767440823,4166.567008972194,4168.099964141873,4165.915462493923,4173.02482414248,4183.028345108059,4176.168361663846,4166.605079650904,11.66819807484534,12.473383072673183,16.114276291738094,15.561981569029228,10.339027213508984,10.683684243590367,5.195350584697262,13.572435536642873,18.664305927259687,16.786466649849324,17.133265071655593,18.674282305186825,13.721581360013994,15.361951603656982
31.0,4168.325805664086,4166.503389358548,4173.058891296411,4163.10746192935,4167.963741302513,4172.73937797549,4178.146032333402,4173.75801658633,4178.977870941187,4167.59515571597,4164.1666603088615,4171.718740463282,4168.706937789945,4158.851661682154,15.280926735715921,15.079311992074693,21.375851423143885,16.887511744345097,13.725228843951625,13.796992095214037,7.495356818245007,14.389855612983414,16.927957506047484,18.768191636923465,20.863770035013005,22.619952789689258,17.410202012536427,19.1930917728276
32.0,4163.908758163478,4168.27474212649,4171.186901092557,4162.332733154328,4134.801685333277,4189.435619354275,4166.76333045962,4158.722448349026,4166.570514678979,4161.75080490115,4155.2188491821535,4148.329328537013,4165.39412307742,4151.196907043481,14.403004456541204,14.873474788883223,19.19511191942546,16.880223397693392,22.899524921224092,21.70704235950803,5.974656848958708,11.154502096825672,14.377207529729887,18.527993613135692,19.803912191553096,22.42665875761019,17.340417848545837,18.770443903334368
33.0,4169.570808410668,4168.09395599368,4175.792779922513,4144.973449707057,4100.510821342487,4174.158149719264,4161.825923919701,4150.955543518094,4154.898855209377,4176.880504608183,4178.766515731837,4171.463821411158,4173.90324592593,4156.224470138574,13.92619259210769,15.516075718865629,17.420200311155195,16.561318604633563,61.78739978742723,40.75137224087413,5.979035250473676,18.113817455279325,21.99432775115292,18.072958012310124,21.831377403921714,18.944517692523625,17.07638911863193,18.096548296687104
34.0,4173.014831542992,4175.034051895169,4168.074430465724,4168.151042938258,4207.359279632594,4145.250406265284,4169.9198799133555,4175.416164398218,4174.313409805324,4178.48809051516,4177.809984207181,4165.130697250393,4161.491384506251,4164.443603515651,13.473154605625556,13.33743924497801,18.173617433767202,18.996256753430444,24.99645566118094,13.778300377036755,6.773222227601101,14.785170055925231,14.187224490979574,16.986674398416927,19.25744095291885,18.396014495958507,16.399677037459277,15.87997325270649
35.0,4176.184389114409,4171.020122528105,4169.368501663235,4189.863273620631,4214.165142059353,4172.037265777613,4174.318401336695,4187.226564407372,4159.494197845484,4171.2204532623555,4174.482681274437,4176.468849182155,4159.392015457179,4164.62640571597,12.053772957110194,14.896554603265844,17.595716258292377,16.85565039961517,17.486145705968827,13.70477995980803,6.205640382393891,14.994409014940675,19.644163500751024,17.388438654626192,18.643097298318082,19.13861089119724,14.871208753284185,15.731375667970164
36.0,4172.963741302514,4162.46944427493,4170.8408565521495,4172.2581176758085,4180.5173282623555,4174.96845626834,4174.729078292872,4172.047780990626,4168.659862518332,4169.836744308495,4174.493188858059,4178.789056777977,4161.908050537137,4164.832233428981,18.846954414584395,19.12716302360704,24.85177163553886,18.690984610129032,16.475294049789092,9.356277262028176,10.055411137812163,19.78951863017859,21.29960459307818,25.33181173364349,26.891108903588187,27.544132673343693,25.422158652443706,26.290007818510635
37.0,4165.207332611109,4167.460435867334,4164.011926651026,4180.579917907739,4178.634302139311,4173.507104873683,4172.374303817778,4173.009326934842,4167.070320129419,4167.780942916895,4163.299278259301,4170.664066314723,4163.422479629538,4163.73399162295,14.991861516387932,14.668314668500727,20.738903045343328,21.061891211739756,12.366164300318653,11.188430862462287,6.204691749971294,9.835871784936765,18.31191331686215,20.279513856785854,25.088819489145624,21.564533095125366,18.73575102839308,18.311198030882192
38.0,4173.281753540061,4169.050971984888,4164.913368225125,4180.005496978785,4181.10476493838,4154.440610885649,4175.235887527495,4167.23556900027,4174.729564666774,4177.335224151637,4159.775127410915,4172.606676101712,4166.809394836449,4160.378602981593,13.290466402863824,13.235998897240618,18.188406378130438,17.928504413708268,10.029718380905615,10.670180886388467,8.322264445620796,17.601021589610102,19.228612749793523,15.154703655752417,18.586090638599696,14.907163220234617,12.758110742143364,11.682645261728497
39.0,4180.773231506375,4175.655038833644,4174.402538299587,4177.302694320706,4173.311800003075,4182.309680938746,4168.461038589501,4171.336141586331,4175.887918472314,4183.487573623682,4172.76041603091,4180.886425018334,4172.242095947291,4166.951629638697,14.289654530073404,13.836599400472647,16.863491057898734,14.24668920132519,19.013703214847368,14.391646117461725,7.694298206370849,10.250450724224878,13.269165269405736,14.78443085508376,18.30529231750818,18.60276863049127,15.102661554035313,16.005861282497165
40.0,4161.367189407373,4161.6987304687755,4163.791572570827,4160.468233108546,4161.257514953639,4161.133821487452,4166.23798370364,4169.175687789941,4163.603778839134,4166.180389404322,4167.52854537966,4154.728044509915,4171.0341587066905,4155.564899444607,12.160834698710694,12.92227823173051,14.568093990715907,14.260246746380353,11.31707179231093,10.244084729738738,5.733163290124143,18.592039607429175,25.09191038179002,20.583742591811266,16.90914332080655,16.51295931105082,15.482601554483276,13.616665084443564
41.0,4164.367483139064,4171.947622299218,4170.910451889065,4159.003404617337,4173.398939132718,4166.293048858672,4168.522142410302,4173.510620117214,4177.801992416407,4179.5192298889415,4178.165548324607,4164.72756385806,4177.857072830226,4163.3218135834,18.292124558372524,17.65164036022691,22.91696429646967,18.562807548102942,11.372841386158171,10.038003436403452,6.315286966921603,9.547827018605956,12.018662876137457,18.566870037331412,23.112276884210523,23.270858341633343,22.072875288824413,21.767651326980644
42.0,4171.627624511744,4173.179594039942,4177.069814682032,4174.951423645045,4183.887722015405,4164.798685073878,4169.32141113284,4172.055789947536,4180.994594574002,4188.700414657622,4175.065601348903,4179.717048645047,4169.42256927493,4166.837923049951,14.547904958507376,14.255712554780189,17.986673474240064,17.39345681627885,11.159679981526416,9.404538353787272,6.881757389686473,11.910092395928565,12.611777113092115,16.89232151819877,18.068777271337378,19.565586577840058,17.32721892723966,17.53176212277869
43.0,4176.548974990872,4166.221952438378,4169.535257339503,4167.497001647973,4167.855064392115,4179.6950111389415,4169.463642120389,4176.718255996731,4175.09264373782,4171.955635070824,4164.920875549342,4173.827133178739,4174.485685348536,4164.358480453513,11.941866503444857,15.602167697711048,17.24068326892621,15.32602780687643,9.885504527084075,8.945107525222216,5.377464716287644,9.856730330060161,18.248675405889124,16.733219004399743,16.604524325895756,19.439302636316558,14.750639272211584,15.752655271527491
44.0,4179.301885604887,4170.157741546658,4177.404327392605,4177.404853820826,4178.113983154322,4181.015125274684,4173.166067123435,4176.406251907375,4165.851362228421,4173.055383682276,4177.382301330594,4171.45932769778,4177.007221221949,4165.678077697781,13.046526987670186,14.12505619380231,17.63096135801272,15.625123808514319,11.617206057813254,9.700954285476278,6.433629274516255,11.01058589940874,12.374417675667956,15.903538453426174,18.79976378868108,17.95943731710027,17.20542007244427,16.42108375442192
45.0,4172.0002040863255,4172.29517745974,4172.499502182036,4164.641933441189,4168.760522842435,4176.39123535159,4172.933210372952,4173.171066284204,4171.979654312158,4168.2056503296135,4163.5772304535185,4169.2442798614775,4168.17108535769,4161.972648620632,16.41285006602495,13.331337662709819,21.069698077854603,16.560850904286564,8.641785936146965,10.4184895743546,7.2975349095017625,15.595858574773656,13.974159808363911,18.601393965094235,25.42710643783476,22.814238347894303,21.229586348563956,20.236449089548916
46.0,4174.889833450345,4182.664756774928,4176.744302749657,4165.481765747097,4167.9877815246855,4188.790071487454,4173.494096756007,4175.617988586452,4171.074214935328,4182.592653274562,4180.943019866971,4166.205930709864,4167.124385833766,4165.804283142117,10.500029836260204,10.756935522912343,13.721243342143062,14.26011434229762,9.60716592531503,11.49134859260379,6.752766106206825,13.10164001024996,13.157115025579992,14.188591262207646,16.394478094725976,15.915870140153014,13.180705877432507,13.779779562239428
47.0,4175.991077423118,4175.553892135647,4178.627811431911,4182.676296234158,4167.455938339259,4167.931692123437,4175.335525512723,4164.690517425564,4179.473173141507,4180.891420364409,4174.028450012235,4176.504398345975,4166.704727172875,4169.539266586329,13.600888292752781,14.27272281568728,19.00890187460446,17.919904855172305,12.124994569918291,10.69569531311522,6.7167687130552,15.022018048937333,16.341095064616272,19.83918849913552,20.360280110912797,19.945874970060906,17.98724693384091,16.80304454296544
48.0,4169.940910339379,4168.227153778102,4161.638616561917,4179.566802978542,4174.412553787261,4162.305675506617,4170.737176895167,4164.347944259667,4170.469757080104,4169.540761947657,4161.260507583644,4173.111980438258,4161.37170410159,4158.035354614282,15.936836902527856,14.10243716035832,18.88072747079265,20.187606460016237,12.898248115835834,13.57967996083848,6.752300602962626,13.843166563686282,15.969664979011778,16.82833156429265,20.791853633266495,19.768129607881036,16.17899318539585,17.653271693668316
