Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,Classification
21.0,4131.716232299833,4157.247081756619,4163.156555175805,4156.923557281523,4156.753795623808,4150.13170814517,4156.511934280423,4156.7432727813975,4157.813987731956,4156.103757858301,4176.466352462794,4174.676494598417,4160.992578506495,4208.21814537051,17.464302454610788,14.354080904097968,17.403870352378867,15.907186943676326,14.59485558551764,13.969319770635224,15.600848546641403,12.566206079502173,15.835209087913665,13.8865640720039,20.458976889640983,23.54043794984633,18.331273243878915,16.422856207198755,open_hand
22.0,4144.093550682093,4180.17879295352,4180.452737808254,4183.475547790551,4155.70713424685,4157.811508178736,4176.865489959746,4176.230968475368,4167.126394271878,4180.808809280421,4165.046062469509,4196.191913604762,4165.176776886012,4223.932291030911,21.152289404543836,15.70118595173788,13.7794416577973,17.706109201902095,8.096417716129357,13.391444644015207,12.176105666877143,13.549423136376419,16.839299222844822,17.18718229022677,23.973675645776865,22.259483751035035,14.384997910064357,10.341484937183422,open_hand
23.0,4158.814102172878,4185.036052703885,4184.637935638458,4188.444032669094,4156.6726741791035,4185.637018203763,4166.267528533964,4127.266613006616,4162.709344863917,4154.332435607935,4132.614183425931,4169.979473114037,4147.285142898587,4213.251186370876,15.427583046746964,15.835291138251165,25.064954699837884,17.646408124616507,8.07389528152196,11.802414676417772,22.442924211966634,17.713091282478004,14.551348673525816,15.863599375986382,15.437394793974475,24.882488087279413,14.20080841573722,13.357869089519488,open_hand
24.0,4143.387405395533,4139.794169425986,4151.58853530886,4138.57973480227,4117.886614799523,4111.56501388552,3004.143629312534,4128.809097290064,4135.018026351951,4138.494583129905,4149.167173385647,4155.682106018094,4146.7883567810295,4201.750307083155,34.0362567377177,46.721407616442995,50.57650220094282,51.71551772395916,44.262212073479645,38.98712177305604,1231.5202144934497,28.214433831703385,37.71149688638715,42.30693522607194,39.12744142839438,23.673863894535565,39.8449338927666,35.10775421003532,open_hand
25.0,4144.171167373683,4157.660762786891,4155.657552719142,4158.069414138822,4155.541366577175,4158.837131500267,3781.0015954971504,4153.355377197289,4176.756301879911,4181.772840499905,4187.07131195071,4186.372189521813,4177.86408233645,4225.447732925444,26.1572663656082,16.511066908352237,23.670736825572185,18.558196918482988,7.9820061867458865,16.46047529865216,476.7627883928508,17.273125433380354,17.556492875835882,14.865738323975904,16.508741010526848,56.210889171555394,16.95840966342846,16.183079792752313,open_hand
26.0,4191.918066024808,4181.336147308376,4179.414562225369,4182.394311904933,4180.516336441069,4187.147924423245,4557.413883209254,4197.345249176049,4183.273729324368,4187.502504348778,4181.478866577176,4130.493798255944,4190.986083984402,4230.140722274805,20.740707863235027,10.114051035389558,14.235461606579912,11.419261782570754,9.696056557009484,7.863468841872577,64.37108926376368,15.98055264354443,17.899329660605503,17.28809984519503,12.586689589604006,42.80194824094215,12.694560609230768,11.872694643909627,open_hand
27.0,4191.376203537015,4176.625097274807,4187.737880706812,4175.21533966067,4182.781953811671,4189.488180160548,4580.513816833522,4181.134809494046,4176.499898910546,4183.792568206814,4170.199810028102,4157.485496521023,4181.054681777978,4230.369598388699,16.290168062427608,13.121784765497036,18.836147099724435,14.870437376636396,11.725678473130895,10.34765289417231,34.05643079036148,18.076932182939196,20.933229589359897,18.640275409465445,17.85725402384785,27.399481444855432,21.297873944021386,15.618284968639314,open_hand
28.0,4184.932893753079,4185.735673904448,4178.203138351464,4188.82562446597,4172.017204284692,4174.100067138698,4450.5989494324,4169.9419059753645,4173.654352188136,4171.559988021877,4169.016921997093,4163.332841873196,4170.710142135649,4220.514839172386,13.789956865347651,15.052175739137775,15.895747001521727,17.01839732712202,8.652248670030872,8.634941268820997,37.8601771976611,14.498687785222547,17.725116386667395,15.14056542695799,22.156143333083406,22.50140673043057,16.95833102357361,13.97715182442238,open_hand
29.0,4155.396131515526,4172.471458435083,4152.624689102197,4171.639118194603,4171.804386138941,4171.869493484524,4342.045276641871,4172.896127700832,4175.684095382716,4168.856674194362,4174.186195373562,4187.691308975246,4172.008220672631,4221.749803543118,16.06909273066704,15.774246280575657,16.97879027045662,17.788056372696165,19.206085509193464,13.962329324087063,26.56820269216484,13.387862924669856,16.972479102787972,16.71086875396357,17.873082692634323,26.119239421663178,15.316991909999729,15.395676806493663,open_hand
30.0,4137.822505950953,4150.033548355127,4149.71603775027,4146.877511978177,4175.181783676175,4178.998382568385,4274.108051300076,4147.817513465909,4170.758211135889,4180.811296463038,4174.915864944484,4181.5609893799065,4176.433780670193,4214.478664398218,26.541337827814328,10.408684075880918,11.513443067098894,11.74362794069804,14.519665949304116,7.6434849295817395,12.601726925792255,19.52459945932657,17.15575724593055,17.478256300276026,14.895557157524886,24.41056943534919,11.531384090341405,10.064109471356014,open_hand
51.0,4204.826231002831,4159.946420669581,4172.411861419707,4157.011215209986,4176.076728820826,4175.920484542871,4237.4298801422365,4183.178585052517,4168.760509490992,4170.715141296413,4183.553182601954,4166.563503265407,4179.86027336123,4218.401449203517,14.551127440282054,10.106011116812718,11.67397072085766,12.379083464463179,11.056921247350589,10.337805191621872,13.756412797444712,12.63958135630209,14.545832188780691,15.382808798497281,15.185216329756932,46.42155954465237,11.261455632380136,9.461953462139965,close_hand
52.0,4184.321407318142,4169.631395339992,4177.408361434964,4168.561212539699,4168.48256874087,4178.550209045437,4236.165348053004,4130.321002006556,4167.782953262355,4175.747688293479,4170.738185882593,4209.5908565521495,4176.630105972312,4223.142023086575,20.116346591585227,21.195467504252925,15.141764319698996,25.109835491706146,9.280935389194022,10.324307419129488,9.76067093318094,19.999955855085254,14.909003623148065,14.540476613052338,13.961046121429696,30.40789685599969,12.08718571018348,9.505113434595483,close_hand
53.0,4150.696104049707,4200.819324493432,4196.3721885681425,4203.487579345729,4192.095363616972,4186.814912796046,4198.4289951324745,4168.256727218654,4188.838146209744,4201.364177703883,4198.779050827051,4192.211523056056,4196.594057083154,4237.782455444361,13.252424540608313,15.337331912420952,16.934206936448884,17.361350143923296,15.711583017628012,14.336996057450122,18.77414851456409,13.851364329982212,15.590317504923322,16.103722397190538,18.57465026491575,35.167648334751014,17.61586184023999,14.187798024788762,close_hand
54.0,4171.438301086452,4179.130613327053,4188.593242645293,4180.0590972900645,4180.456226348901,4161.959632873562,4169.819211959864,4161.320114135768,4175.339523315455,4166.7888717651595,4184.887304306056,4164.261332511928,4178.509639740017,4230.366575241116,13.241325504193965,13.375593712960347,14.327192070930625,15.203462668818402,11.997579351020734,12.755460077999711,18.381403322548135,14.581406078064433,17.89740144324263,15.007995349581655,15.47440292581279,54.8994940928921,16.972530427154723,13.706341313803225,close_hand
55.0,4170.419185638457,4186.916086196924,4167.260620117213,4186.82541275027,4164.286355972318,4166.412252426175,4148.169563293482,4192.440402984644,4154.114088058499,4147.069301605251,4121.72477436068,4146.810390472434,4140.876897811921,4207.145927429224,15.221281039311043,14.062603135659499,11.21315910509707,16.911493494768795,9.712208563245088,11.305851979718154,15.87836166757591,16.240517214894126,19.41195693352273,16.44380520325273,19.270711295413133,39.46215985161688,10.576143181519313,11.264973485391762,close_hand
56.0,4151.414257049584,4152.005708694487,4158.534147262599,4149.219245910668,4203.767515182522,4179.499198913599,4150.357078552272,4181.312086105373,4182.675282478357,4187.664766311672,4204.486667633082,4212.4444179535185,4194.878791809107,4229.196222305325,9.19361241543269,14.703277939913551,9.840640146715604,15.25310309059682,24.062713953708705,13.694420019856485,13.389006003134599,18.907015539162465,26.418287727953434,30.411951141509068,31.749058699753235,49.7664488138801,22.21664452769667,15.708661002201604,close_hand
57.0,4166.542978286768,4151.251502990748,4173.702917099026,4146.136318206814,4145.95403671267,4166.030164718654,2527.4739558696865,4184.359962463407,4176.621587753321,4178.087959289575,4181.592552185084,4143.128995895411,4171.375699996978,4226.120302200345,15.913631906204456,16.641012094200857,14.052893219250361,20.676180704291646,31.24300812493259,14.498777947126069,1099.9233763848406,14.349036050616077,23.866595888150183,22.559203992987857,21.492842428763105,50.00652757880958,19.240346585370787,15.030338283939308,close_hand
58.0,4200.08414840701,4199.141635894803,4166.717750549344,4202.960731506371,4154.592845916775,4152.762914657618,4162.953227996845,4115.328538894675,4161.39422988894,4157.12740898135,4148.501110076928,4207.4454250335975,4155.224870681788,4216.067209243797,10.963529323597134,12.29393865352075,26.689515190476033,13.877123398170117,14.819840286978822,7.705276406048795,312.24252600704887,41.25939986062667,15.928017684216844,14.363845616881127,13.823587806222582,65.7307851271804,18.512282055035673,13.200866007880038,close_hand
59.0,4166.7317848205785,4168.851171493558,4139.573810577417,4167.768424987818,4166.359167099026,4165.530359268213,4651.801877975491,4166.710245132473,4159.701517105128,4159.497192382836,4164.291368484521,4079.9128627777245,4163.263223648095,4217.273654937772,9.604075407641481,20.86080003035438,13.018679415225561,24.514847912601876,8.707125156333941,9.334825264694857,37.27480680501075,24.221430017236948,10.869594705593688,14.646787745446575,21.46321070113737,30.51795681188627,15.626926234371796,8.923691893455878,close_hand
60.0,4160.167261123683,4145.635015487699,4167.606163024931,4144.909358978299,4171.591552734399,4175.854354858424,4610.250905990626,4208.030338287376,4175.446212768582,4176.087234497098,4185.018535614039,4212.683290481591,4187.028247833279,4226.538461685206,21.467402917164225,11.964253525131717,15.069174256740961,13.073018770493464,8.141016348239669,14.102183434152392,40.81197331442985,19.428907831671467,16.336174642927208,17.071960565190487,28.83134568857863,35.69801277688405,20.614658318676078,17.665526014509958,close_hand
61.0,4149.59435844424,4166.134317398097,4191.093254089379,4168.868675231963,4170.973049163841,4172.619680404688,4447.29817962649,4196.307079315211,4165.711631774928,4172.392313003565,4152.7088336944835,4139.964953422571,4163.122005462674,4214.987981796292,26.013119378762696,18.61600911203158,25.317151695748585,20.545072079567895,9.094853698068796,15.27314852113041,40.920223469198866,23.551193459172218,17.018600740189523,22.39774754673394,39.77082738847993,27.01075217822173,26.424328277679475,16.496709590339414,close_hand
62.0,4133.9042606354,4151.414262771631,4149.274835586575,4152.836040496853,4159.725059509302,4158.105485916163,4316.9941959381395,4161.853969574002,4145.450716018702,4157.336746215848,4132.817005157494,4133.595243454004,4145.771734237697,4196.430288314847,19.066897467084495,19.714010278123013,21.88209337538783,22.35518378024811,11.626328355492422,12.476859520535521,35.02885550183288,13.279908153034386,12.785597319869574,12.104666294118068,31.047553700056465,18.110330261122844,16.732441201132403,14.910294653573743,close_hand
63.0,4136.581521987941,4147.827011108422,4157.939706802395,4148.952331542993,4164.550786972071,4167.678787231472,4275.767236709623,4178.709939956689,4178.194105148343,4185.631996154812,4217.909162521388,4219.815700531033,4192.759416580227,4228.4825725555675,16.46842337188234,15.742928653771544,13.506302158589355,17.510135457228458,12.804985742481632,12.800440868132146,25.857220836717435,28.235335298284085,14.041241085239562,20.090772048687644,18.38242769537928,39.8692384047795,16.178296545099073,15.236493160380123,close_hand
64.0,4161.958623886137,4181.89403915408,4171.030637741114,4186.662166595485,4176.414281845119,4174.539756774931,4232.207048416165,4161.722766876244,4171.198417663602,4172.261625289942,4154.422574043297,4154.321916580224,4168.5411510467775,4219.462642669703,18.16006068820185,22.365073956748155,16.745024824679586,26.81164732222595,11.27870365505666,14.588240626600074,13.095290968141994,16.577930069432178,15.396245851826425,24.381902081929994,38.37760400944492,39.45587619431224,16.754948163728674,13.630450673040848,close_hand
65.0,4164.554786682158,4188.461027145409,4165.290973663355,4191.353672027614,4158.026344299342,4154.605373382593,4190.185293197658,4141.278036117578,4145.132701873806,4146.825420379664,4101.707235336325,4145.598461151149,4133.361384391808,4196.995185852076,12.778821648923198,12.197276046107293,15.288205567394575,13.735968851868282,8.997528102156112,11.003865585660233,11.484521388835232,24.35963078943786,13.125481328777662,15.239309389815094,26.6191913479728,39.796570983288014,19.032137830860165,14.075632130753949,close_hand
66.0,4226.3326282501475,4173.703926086453,4185.440202713036,4172.428884506255,4168.817609787011,4172.013200759911,4205.0791397095,4126.114277839683,4166.7583332061995,4159.5888347626,4158.865699768094,4163.092956542995,4166.425275802638,4211.250499725369,27.17766107323282,13.80570362683653,30.361651302401604,16.813661696056574,11.199266086037275,11.629001582458647,12.543529400934156,35.02552763459309,12.21970960860846,19.368077770528288,16.71295329175168,22.69048303780412,14.305080404529082,12.5370064982577,close_hand
67.0,4180.344562530545,4147.735893249537,4165.515312194849,4140.218349456814,4163.299282074002,4171.493896484399,4194.728061676051,4187.501495361352,4174.6153736114775,4175.361089706446,4187.506515502956,4144.724554061915,4177.03976821902,4223.48407554629,22.279535169629984,21.185531776478967,12.297299404347948,24.320281460709786,11.303551474873032,13.413368603836744,7.697930954954862,11.698403843884927,9.744304492585806,14.211168135472898,20.357900207956042,26.698358932905272,10.777209043825852,9.444737127546293,close_hand
68.0,4170.514816284205,4168.190097808863,4166.264520645167,4168.901746749906,4169.594863891625,4158.824115753201,4196.439310073878,4181.444799423241,4164.924877166777,4164.238779068019,4165.830827713038,4168.810604095484,4162.2561264038295,4216.106281280544,18.213354418924837,24.965602892161794,13.713168458223477,30.487615195297437,10.513058071232265,11.269610171377623,14.54559861139192,10.19306191855187,7.6806957221288075,11.34110185864986,16.3051622676536,18.083988338059108,15.038780720140846,12.743986547916888,close_hand
69.0,4148.427467346219,4176.907546997096,4163.930778503443,4178.477073669463,4162.941196441678,4156.738765716578,4144.956943511989,4181.602064132714,4161.276550292996,4171.094751358058,4183.0508842468535,4167.35828018191,4172.085828781153,4223.739971160913,17.98595794890842,14.299003017252828,14.626612608978693,17.19181871522177,11.224155650643459,10.223619965453128,17.227034968363885,12.233387448395058,14.651129236645048,15.172947516221228,29.29146801205503,18.463454683074993,18.69908952059248,12.619608483344146,close_hand
70.0,4159.585346221951,4160.110189437895,4168.34584808352,4159.521734237696,4167.271646499659,4173.450510025049,4182.514516830472,4198.34986686709,4180.355558395411,4182.898612976102,4214.263313293484,4203.395435333277,4190.915964126611,4235.253421783474,8.963896045507427,13.894920409565536,12.177235885719659,15.555135827328948,18.13875656360661,12.128666871907324,18.922786406695927,15.101238664474314,17.841877291335436,23.862792701336478,20.560583423276743,15.382839398029235,17.291659649593186,13.778221601580317,close_hand
