Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,classification
51.0,4184.027454376246,4162.374794006372,4163.157548904443,4164.442626953152,4163.998401641869,4169.473154068016,4169.410049438502,4180.003011703516,4174.252799987817,4177.7829532623555,4183.5932350158955,4163.572721481349,4177.195512771631,4213.5431709289805,27.631190628837878,29.932890881745035,18.225525796608164,31.093399384340653,14.866236951019816,15.715646480113316,22.640352039696086,17.23352711018518,14.142601249290491,14.573775054825735,21.538075556947735,20.741805821777273,17.783816475818536,15.592767054839424,close_hand
52.0,4217.802989959742,4153.009822845483,4163.107479095486,4151.308105468776,4184.770126342796,4166.216945648221,4165.500299453761,4172.25610351565,4169.070005416896,4178.940294265771,4173.369899749783,4162.175968170193,4177.027753829983,4219.249795913722,33.49580276088315,24.187056993036546,16.54864554512734,26.834053614874016,10.311570837677555,10.987879462239906,23.231506488820035,14.884906295819173,15.41114465024012,16.420850457891966,16.35603759504459,16.733482891628235,17.039321649404712,15.271234158342502,close_hand
53.0,4166.44682884219,4163.790552139307,4175.02452468875,4162.243581771878,4181.393737792996,4166.15784645083,4196.127315521268,4163.298772811916,4165.7902660370155,4166.429288864161,4178.947822570828,4182.826524734522,4172.967721939113,4227.7288780212675,24.368348028109125,15.811295620424952,10.943158115848245,17.43207001278844,8.964999862224625,11.364349110564978,15.172665631512956,18.03188875357063,14.169862115653173,20.167473382530964,13.574073773258624,10.574271862449505,11.40063302570119,9.598841839541665,close_hand
54.0,4160.742708206202,4166.829433441188,4160.088125228905,4164.7941665649705,4172.4268703460975,4167.875627517727,4165.410178184537,4147.125391006493,4158.858180999781,4154.765121459986,4161.413267135642,4169.720546722438,4164.7355632782255,4215.755702972438,28.61947997353463,13.518948958029492,15.251602933333004,14.15168100582903,14.506868684745978,13.827044617350163,29.993697425396096,15.257982677185797,13.430541084483355,17.585137878042218,16.38119535920892,18.092139730480813,16.730919133079006,14.422125866074891,close_hand
55.0,4117.869586944607,4166.122779846216,4157.5741157531975,4166.764831542994,4150.75821113589,4168.4219779968535,4146.503397941613,4153.602264404321,4151.258514404325,4152.68931007388,4165.565416336087,4163.250194549584,4153.184091568018,4208.831628799462,16.09725815777949,10.879091117701797,14.017716814459394,11.709101353504789,9.095393182328221,9.079143010945508,21.116899930285527,21.814693695938185,13.173588950572626,18.90075131628145,18.416209114786987,13.67236498621816,17.963367321917943,10.885969808486362,close_hand
56.0,4184.475666046169,4150.657552719142,4189.383529663113,4150.490774154687,4178.731983184839,4173.420970916772,4184.210256576563,4181.577520370508,4171.036148071317,4174.75761604312,4178.495088577298,4174.500215530421,4173.732490539574,4212.53055953982,35.89266927784987,12.674089224640714,14.909718749799797,13.728613770714631,9.069184103108254,10.835529195886547,17.493762098560403,14.05456847713423,14.615832230840146,16.454968225001654,21.145811326505562,15.645651261402904,16.291298609003587,13.461671358206647,close_hand
57.0,4156.066205024741,4182.074335098292,4183.104976654078,4184.207729339629,4192.2591152191435,4172.422883987451,4170.978557586695,4167.235084533714,4183.253694534329,4173.268733978297,4150.521329879788,4183.436996459985,4176.087732315092,4214.20522689822,39.8063982182368,20.670635542658676,20.101940848501975,22.63480245090071,9.96630120648344,15.866268794917099,17.04946761607488,19.397975973948135,24.859244868897363,20.603103841092384,24.055206991211115,21.271587412681033,24.68841110657806,17.125927343581054,close_hand
58.0,4193.346364975001,4170.72465896609,4167.070816040063,4170.012029647853,4168.222152709986,4158.631313323998,4171.4628334045665,4161.547481536892,4160.454717636136,4167.577625274684,4164.674989700343,4153.76753044131,4157.80699539187,4210.813304901151,29.21027355339469,19.372441579748635,15.63944207418122,21.183990309825106,12.299436869903229,12.418476149317398,15.512940998186748,17.72425230888572,12.037889379908954,18.767794555852383,19.050251358821107,23.065809013328757,15.165340432245795,13.972511218538456,close_hand
59.0,4165.457736969018,4172.819519042998,4164.034452438381,4173.694913864161,4152.748891830469,4163.7024116516395,4181.55296516421,4173.031347274806,4175.210338592555,4176.894521713282,4186.325607299832,4185.703626632714,4181.751308441186,4219.287849426297,17.849154798162353,18.727952526725986,14.05112621369453,20.9099884493935,12.538936280792926,9.906971001029312,20.575968710923597,21.506555651343223,16.24842646369061,17.60964982279976,21.559595601622966,25.447217980107904,15.315146694101037,12.645204632332192,close_hand
60.0,4157.249095916772,4163.564197540308,4147.659259796169,4162.526031494168,4159.909362792994,4169.562791824368,4157.7063350677745,4156.231958389308,4168.737964630152,4162.009218215968,4166.754302978543,4150.706644058255,4167.864576339747,4207.280149459861,20.771019963517904,18.431373651401195,17.993079579942712,19.932096557627947,9.112706717289123,10.517156158556082,17.694887127336163,20.40025737276779,20.887377486124098,13.002705103841425,15.581335050153157,28.505009464484175,13.549748482788974,11.420237956767723,close_hand
