Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,Classification
21.0,4163.311307907129,4119.278336524991,4115.805277824425,4111.750804901145,4126.535940170315,4122.937210083033,4149.348941803006,4149.197715759302,4119.152132034326,4124.252284050011,4127.980270385766,4141.011116027861,4126.819900512721,4173.265216827418,19.45715725775794,13.648699039306083,12.85852946308471,15.361819028233496,12.562974008932523,13.285822535605538,9.271771809175343,28.90600180596235,17.501844700547203,15.137764209544141,13.155983638080214,22.735926272946823,12.82231591333203,11.190533051542948,open_hand
22.0,4134.702526092555,4168.775543212916,4153.8662014007805,4171.766319274928,4165.789262771634,4175.510822296168,4165.530855178857,4199.259828567531,4159.563810348536,4156.681194305447,4167.916164398219,4155.9850683212535,4160.009025573756,4209.258827209496,26.143073162980553,20.295774298025197,22.837752057374846,22.742610313067097,24.41654387811166,30.290535628551748,17.554351262386767,44.15697820703168,19.980784426333482,24.01690371286554,22.78965653602845,41.274495609834034,17.97111044862411,18.449597065379173,open_hand
23.0,4204.4806613922365,4168.604774475122,4164.742071151758,4169.261831283597,4165.333009719875,4150.624002456689,4182.439901351952,4206.873512268093,4164.644426345852,4165.364580154443,4171.010097503686,4176.381710052514,4180.165758132962,4214.3329296112315,32.50324529922116,16.238564559753662,17.000198991850517,16.67892854971747,21.483309378099243,14.899859997132147,14.392371217432867,43.10041884208977,22.585447839357382,26.751225757972914,20.182537085902826,40.97637685868714,33.622479136781145,16.93434052651756,open_hand
24.0,4147.411857605004,4179.5522918701445,4177.190492630032,4180.811298370388,4181.833427429228,4181.691696167019,4178.353357315088,4134.50371265414,4179.931896209744,4185.796274185206,4202.450429916408,4178.630304336573,4171.980672836333,4225.574411392235,34.977037610031964,18.455800177795815,16.459347917441107,21.191159773300047,13.42411248860105,11.158509800674059,14.279235407794028,15.609269033970534,18.851259862919793,17.64225453101112,23.33794354925735,25.956737486500156,21.907132292192358,15.26564598369788,open_hand
25.0,4151.761333465601,4184.897838592555,4167.430402755763,4188.418483734156,4174.894330978421,4185.549385070826,4157.2726364136015,4125.8789072037,4173.338327407862,4176.9671592712675,4165.21733474734,4155.068120956445,4186.016139984156,4220.774217605615,31.78663008327448,19.44018492079911,14.1945828421624,23.98644597142607,12.529096884498161,15.175939809128907,14.499786829362064,15.036356226241447,17.890224061221094,16.2451795617805,24.925451557210035,17.71965055995093,21.516097912126128,12.434269691538967,open_hand
26.0,4130.7867574692045,4166.019124984767,4167.795452117948,4166.4287834167735,4170.432682037379,4170.610452652003,4163.028337478662,4149.573827743557,4160.380609512355,4164.614875793482,4159.071998596217,4179.023439407377,4152.316200256371,4208.110475540187,29.013615334206147,21.053612737050024,20.522211189053838,24.25127216104175,13.803672566079863,16.327375456246763,14.642123920012407,17.371502022320506,21.376261090780872,13.755941170528073,21.055986285432894,47.03209988829434,26.274194221491236,18.63351033718497,open_hand
27.0,4174.040977478051,4168.387920379665,4143.840143203766,4172.134408950829,4149.550765991238,4150.350563049344,4176.44682312014,4163.82912445071,4154.347953796412,4158.7495117187755,4143.086439132716,4161.623090744046,4135.939491271999,4202.583129882838,9.755123561413583,17.427480518994468,12.264400124502016,23.234006838045524,10.521488873874572,10.51318776919928,21.607529546568603,17.04159852883986,22.20102388096264,20.52841890219628,17.948690472753885,18.381639176381817,16.196507735716263,10.854173922153887,open_hand
28.0,4186.243995666533,4143.215139389062,4147.390335083033,4138.35235404971,4148.373908996607,4142.333730697659,4180.127206802394,4164.486185073882,4149.256813049344,4148.595254898093,4143.4925861358915,4240.721169471767,4149.3584804535185,4198.257699966458,23.004618790825123,7.826133896908116,12.58875119835193,9.003459989850848,13.332408703037407,13.458480585490783,12.989866274245852,11.188014533415766,16.15728471483011,13.029495015300517,24.260414656699812,69.36466848039312,13.956251104282245,12.725679560503972,open_hand
29.0,4232.021230697657,4201.222457885766,4191.351673126246,4201.802886962914,4195.155244827293,4197.188995361352,4160.614467620875,4193.330842971827,4199.696004867578,4203.4510154724385,4200.6525554657255,4200.543355941798,4203.884210586574,4242.045253753689,28.706171127464057,22.3836250884703,19.294281639700277,25.503153378091394,18.41773680905919,16.52122363333787,13.759524736616717,17.862775203905468,21.450952629690654,23.675698233933982,21.92166924716489,46.15634380608193,29.512718972611143,19.414027906779648,open_hand
30.0,4187.8600711822755,4173.427986145043,4181.238475799585,4169.654443740872,4182.410860061668,4181.876508712794,4172.730358123808,4186.614084243802,4179.551792144801,4179.450620651272,4193.081945419337,4113.648343086266,4180.17027854922,4225.99158096316,16.42567343952854,16.39055590476715,16.954475862751416,18.161228628260186,8.78081957443424,11.967866023625826,11.17311460324383,20.78691105807997,16.068391863821436,17.934049040581538,25.368173742369276,22.52453776485895,18.693397371288437,16.42764740724717,open_hand
51.0,4144.864288330105,4170.491790771507,4158.223133087185,4171.596048355129,4163.246694564847,4162.919683456449,4178.296270370507,4183.20464134219,4155.130701065089,4147.75691795352,4153.285753250147,4158.013333320643,4155.060604095484,4199.951417922999,12.20859234055233,34.21517307558444,17.538514896521125,44.091001015426684,16.143037419878265,14.785525550089169,14.872841485427365,13.928737969545868,15.553134670049802,23.84881237824116,37.49221580492315,31.465248647061003,23.644958728549664,15.9322495570917,close_hand
52.0,4163.28625297549,4128.10747814181,4148.030347824122,4119.918373107936,4144.721534729029,4153.8842239380165,4151.719753265403,4156.049676895169,4164.449123382595,4172.234079360989,4179.818214416533,4112.471444129969,4177.956716537501,4207.486469268824,11.128329591749928,16.847494963304204,11.618100029809392,17.636002756706628,14.253776356695617,9.985382918769721,41.753400858412206,9.60650555550984,11.8006833776109,11.581223060356571,14.337402419996064,14.987050537060238,11.889723897097184,9.792299364862576,close_hand
53.0,4152.639743804956,4150.25440216067,4151.092750549338,4149.718564987206,4141.6501350403105,4143.613759994533,4104.336423873923,4158.858669281033,4148.135520935086,4147.886632919339,4162.7028427124305,4130.019029617335,4158.963855743434,4194.265825271634,14.78997079918869,14.638419640866857,14.05452018845847,17.96547086863747,11.341745244331001,10.526393188069328,41.21607081401475,13.128665721233784,19.950457605234003,20.792505929572535,16.406144799171695,20.109000547100976,19.49667104342348,14.425975595089296,close_hand
54.0,4161.700708389309,4204.030447006253,4197.923671722439,4210.469757080104,4184.586841583279,4171.693216323878,4193.4805774688975,4154.470653533959,4173.327322006253,4172.011209487939,4169.811706542997,4180.309499740626,4175.443704605131,4226.112771987944,13.052820613636735,36.106351067871664,13.188498242146188,43.36051392148701,15.764222675950974,10.724781479722761,18.5500895093232,9.504986541973393,9.8643118715457,15.96470187270056,25.257956667315067,14.5568308145987,20.88678216227851,12.258522345891292,close_hand
55.0,4176.986686706568,4183.304279327419,4197.972259521509,4183.505102157618,4176.52393341067,4179.805177688625,4184.881309509303,4142.63421249392,4169.1311130523945,4175.732673645047,4120.983072280907,4194.178184509304,4163.686403274562,4224.337448120141,16.905631292753714,20.110619020661026,12.608083006282428,24.56221967556132,12.923820200826551,13.64396632571454,14.46860288193518,13.391684765099463,14.163468127895726,15.061229666642802,17.555528596252667,13.30331554971893,16.602144908097085,10.321858905514954,close_hand
56.0,4240.174776077301,4182.790960311915,4166.961641311675,4181.291057586695,4190.4306850433595,4197.118885040309,4196.488893508938,4188.628297805812,4187.291152954131,4188.2151355743645,4170.277948379544,4188.170068740872,4183.894739151031,4231.521940231349,14.555892608875592,13.022098049328042,12.961212229491418,15.145592976942126,22.52167148673074,12.763549257554008,23.561178346503482,24.292928073786648,16.220590651776536,13.37539405751207,11.444324422644803,36.85767200615968,16.994708699959066,11.863888747567112,close_hand
57.0,4155.9725570678975,4163.528139114405,4152.4253845215135,4162.5575904846455,4158.755008697539,4155.659547805812,4150.398128509547,4159.193201065093,4164.405555725123,4162.1654529571815,4175.6335239410655,4168.3663883209465,4162.24508285525,4212.01323127749,26.0415492713842,13.316209270532653,16.29962529346987,18.18340761495366,11.338193546932894,12.272833160570121,10.815274053252491,29.03333218476392,18.57233582225029,13.172569212175114,11.953487305530347,22.94641276583589,11.020569997194974,14.574691539650484,close_hand
58.0,4135.527347564723,4161.838441848782,4160.833814621,4161.579534530666,4167.155956268337,4170.636516571068,4184.4010391235615,4176.09073257449,4166.5094070434825,4167.8565654754875,4178.466049194357,4166.743307113673,4186.069206237817,4212.677289962798,17.991117610860552,17.432061053732173,17.32923372179267,23.300113239518286,9.062223143528367,11.499516240604963,12.262126218768616,18.152020965952442,15.25047131750617,16.13752558896596,19.138408050991448,24.388627255542914,21.26809110902538,14.940190328990164,close_hand
59.0,4171.692209243801,4136.732780456568,4187.222558975248,4129.236784935021,4173.124988555935,4180.256399154689,4206.378196716335,4190.609975814846,4195.386116027859,4207.71684837344,4250.274433136014,4184.207225799586,4210.897436141995,4242.100864410427,17.477364314157256,22.376237873444346,18.740667918795797,28.198417627324265,15.691849285678924,10.282849094775166,13.861258656356753,11.641582565164615,11.898177982440293,12.855329581196173,28.81842095262466,21.401271653280926,25.994103746658347,13.282640538717633,close_hand
60.0,4158.51512622836,4169.886819839503,4157.450922012356,4175.85484695437,4150.540853500391,4139.342950820946,4244.261835098292,4155.726654052761,4148.0503749847685,4152.661268234279,4148.65785789492,4145.211847305323,4133.830146789578,4197.5095291138,36.95905623633302,23.113973600106753,26.290476891937743,25.08771193656266,17.537168349458806,19.457104130056504,25.970307257964993,16.893093026145532,16.53131272243839,24.2673825910883,19.686386387708072,20.677587172791892,22.33750370286141,17.312486306023022,close_hand
61.0,4188.733966827418,4185.014032363915,4154.440097808862,4184.466139793419,4162.951717376734,4138.7089424133555,4129.055471420312,4136.87550735476,4148.317308425929,4153.128017425563,4127.404849052451,4176.713251113921,4139.261819839504,4199.989986419704,25.433261151214417,46.95666959802726,23.523288705596595,57.7223491767399,14.583794901101324,11.262971144706473,42.30209506463372,16.54052693022045,15.42801621707196,15.848639593679188,23.361782591873368,30.70750512316381,16.592089995844876,16.846904650424705,close_hand
62.0,4181.127824783352,4158.577227592496,4147.711343765285,4152.690807342553,4169.244283676173,4161.545476913475,4105.907463073752,4138.8641910553215,4156.85248947146,4158.559185028102,4201.614076614407,4173.909748077418,4155.145227432279,4206.963651657129,57.09545468376745,25.607154609294806,21.069139683797953,29.887987888467435,13.513195402857209,20.03115891017936,25.408958827624087,11.204322706401955,15.741787552751662,17.489194460386088,25.21334114491887,24.828979949003912,18.683426340295412,18.80267961969762,close_hand
63.0,4138.270235061671,4178.817604064969,4174.247293472317,4178.417467117337,4181.450321197535,4181.920072555571,4156.016128540063,4167.934692382839,4171.26101493838,4169.992477417018,4158.668359756495,4175.825317382837,4173.0373382568605,4218.46553611758,20.10445773230399,15.958707241294626,15.637404424705085,20.04412028952317,9.821455968402478,8.815721811862897,23.68344058876804,14.891800929537915,13.6911265226393,22.1144147316854,21.615190881053568,23.999003401335578,17.029693664424364,12.865596212902975,close_hand
64.0,4139.684001922635,4129.965461730983,4166.6050643921135,4127.570117950467,4153.985380172757,4170.849857330347,4162.784975051905,4179.281345367457,4165.899942398099,4175.20682907107,4175.2148342132805,4170.834339141871,4187.268125534085,4210.84787368777,11.421672142177137,15.920275286407383,28.53338922457991,16.54757976887509,13.601077554873568,14.22521532503448,13.32387773775421,12.559742148537708,15.347425818398095,15.155916501941933,23.850815448234655,50.26988404974016,21.715994809901183,19.36759000442555,close_hand
65.0,4183.253705978417,4168.782539367701,4184.040966033959,4173.08043289187,4179.756088256861,4182.017719268827,4173.7234725952385,4177.314178466824,4181.386722564723,4180.0160236358915,4192.250593185448,4149.652936935452,4181.250507354764,4223.787572860745,23.824263936798406,13.836465641681803,28.548308959903565,16.120961361099877,11.758626821365304,11.790529687171723,10.342912839740237,13.862041146968567,18.480819879236023,22.596178299275813,20.744017225678054,42.288204916636445,22.67019691903458,19.1698208340847,close_hand
66.0,4212.899141311673,4211.288558959986,4171.895528793362,4218.051393508939,4185.05159759524,4188.019306182887,4177.967248916651,4167.072301864651,4176.876993179346,4164.941886901882,4134.487182617215,4185.1948127746855,4170.720668792752,4221.251497268706,21.81891765830291,13.171696988948273,12.846803808848318,15.398323970356975,11.968333396579883,11.939556479931843,12.476115391148872,12.60807046750055,17.70089822776403,15.304314765833398,20.364317689743228,45.49686013852629,14.214956876590065,11.596931884346438,close_hand
67.0,4185.9515151977785,4181.550481796291,4169.120100021388,4179.987499237089,4171.801887512229,4167.781440734889,4174.107070922878,4185.285453796412,4167.322715759305,4163.723457336452,4138.88823318484,4173.14453887942,4175.252887725855,4209.699035644557,35.0889009632724,18.590586040178504,16.49101592786498,21.887731220852277,17.163770824732616,15.991910402507752,13.718420036583025,13.629903065695752,19.272217712209102,19.755466383814678,31.133971866053376,36.44940896911038,28.232570144694034,19.98013559099022,close_hand
68.0,4083.8907213211196,4144.934894561795,4160.024530410793,4138.968849182153,4168.469570159939,4174.510210037257,4182.96072387698,4189.636919021632,4174.314386367826,4187.290180206324,4191.7748355865715,4144.509214401271,4196.23295783999,4218.903234481838,19.36344296076502,12.13131393503265,25.037925315718486,14.209396650055462,14.103185592390492,11.609714592985126,17.150707182759437,8.710560986570965,16.56615695206301,22.21754949138666,25.968679841344326,35.71276710320513,24.04305983539453,16.56154853193704,close_hand
69.0,4146.831939697296,4174.188186645537,4179.511726379421,4179.5803222656505,4175.545368194603,4178.395923614527,4181.604557037381,4178.982881546048,4179.390020370511,4182.953226089501,4181.632120132469,4173.147041320828,4172.0312500000255,4224.010915756253,12.629539448022939,14.153225196209219,25.453980482462168,15.390025222497508,17.238700923503405,18.254519744807286,27.716825445672228,9.509211698440973,27.945528643594916,41.422305791000014,58.53894491588425,22.755456933393337,48.89079644483368,27.979336621354154,close_hand
70.0,4129.874792099023,4152.569608688382,4132.4378833771,4154.220245361354,4142.412862777737,4135.944532394434,4001.0186338424837,4164.300355911283,4131.346670150784,4131.422763824488,4108.448530197165,4125.771744728115,4117.580633163476,4181.416265487696,25.08595760352157,13.986658303369394,15.75634009804223,15.27614634549057,10.198342691547635,14.412165594643476,87.62400903169237,25.61031522284194,13.484800789971409,16.699347262526015,14.466803736676734,34.54711007074906,15.727698078054795,12.049539508234659,close_hand
