Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0937500000,6,662.0556894834,664.1293524134,661.0557804606,662.0987435945,663.5588198424,662.5619691939,663.4754033123,663.6337535520,663.9179593859,664.3024065319,664.2105100038,661.4969019851,663.2451444367,660.8403648276,,,
0.0976562500,6,742.6979102412,745.0425117512,741.5919116011,742.7938576589,744.4027127694,743.2495537063,744.2575267971,744.5688761385,744.9401279707,745.3351001227,745.2149144588,742.1260985803,744.1253954560,741.3852609778,,,
0.1015625000,6,827.8702513013,830.5022884432,826.6586206974,828.0301783104,829.7800122832,828.4561011427,829.5559053973,830.0418635732,830.5145617010,830.9242367423,830.7807392420,827.2919689253,829.5553351785,826.4588281646,,,
0.1054687500,6,917.3603627642,920.2943911938,916.0445043434,917.5949281151,919.4746682683,917.9655290058,919.1533109355,919.8332541719,920.4218595690,920.8528504314,920.6933154155,916.7817632086,919.3196298690,915.8477976778,,,
0.1093750000,7,1010.9269277885,1014.1750418646,1009.5088874880,1011.2458564922,1013.2414132782,1011.5329354785,1012.8038162447,1013.6941163010,1014.4125758473,1014.8741369171,1014.7081652627,1010.3532405701,1013.1731972778,1009.3096671389,,,
0.1132812500,7,1108.3023980728,1111.8738179956,1106.7845303878,1108.7139429400,1110.8085873936,1108.8875416126,1110.2356766317,1111.3490701181,1112.2101815253,1112.7142860496,1112.5538395858,1107.7374312907,1110.8441155146,1106.5755317314,,,
0.1171875000,7,1209.1957831917,1213.0965631705,1207.5804483758,1209.7061769983,1211.8810499431,1209.7356729450,1211.1542837556,1212.4994253636,1213.5142258279,1214.0754250162,1213.9348803004,1208.6415342272,1212.0366461117,1207.3529828463,,,
0.1210937500,7,1313.2954773190,1317.5283211107,1311.5848131465,1313.9084434023,1316.1431672680,1313.7637780216,1315.2451583604,1316.8263855139,1318.0036171356,1318.6386771384,1318.5348615134,1312.7518848407,1316.4342851772,1311.3290261771,,,
0.1250000000,8,1420.2721293694,1424.8362894977,1418.4679045758,1420.9885303701,1423.2618753005,1420.6414694612,1422.1769416664,1423.9942566562,1425.3399285364,1426.0673165667,1426.0194570830,1419.7369356501,1423.7027898911,1418.1729995223,,,
0.1289062500,8,1529.7815378662,1534.6727788697,1527.8850540175,1530.5992035881,1532.8897707852,1530.0245116988,1531.6043384055,1533.6535705826,1535.1706275525,1536.0099371270,1536.0394619760,1529.2501924377,1533.4931428536,1527.5394619435,,,
0.1328125000,8,1641.4675164391,1646.6781310152,1639.4795082515,1642.3812311396,1644.6681369724,1641.5576574551,1643.1709713833,1645.4440392613,1647.1321531016,1648.1035301923,1648.2337034755,1640.9330687999,1645.4444308166,1639.0710183660,,,
0.1367187500,8,1754.9646873482,1760.4835622695,1752.8851932178,1755.9662819130,1758.2298338992,1754.8773159333,1756.5121397327,1758.9973401764,1760.8528421856,1761.9764324689,1762.2318459264,1754.4176777924,1759.1866554400,1752.4010841344,,,
0.1406250000,9,1869.9012220196,1875.7139545360,1867.7294393773,1870.9797251575,1873.2020716795,1869.6141603163,1871.2575201497,1873.9398360391,1875.9558056336,1877.2512081513,1877.6571769694,1869.3296350539,1874.3435438174,1867.1566568598,,,
0.1445312500,9,1985.9015905520,1991.9906526716,1983.6357600122,1987.0434243704,1989.2091425806,1985.3958175527,1987.0338671911,1989.8953532514,1992.0618687318,1993.5475602610,1994.1294776531,1985.2909366778,1990.5354263856,1982.9611678909,,,
