Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,,,
0.0039062500,0,0.0000808995,0.0001353440,0.0001151221,0.0001291169,-0.0000186636,0.0000140007,-0.0000466650,-0.0000248908,-0.0000637823,0.0000373391,0.0001088950,0.0000886731,0.0000591193,0.0000684511,,,
0.0078125000,0,0.0007776713,0.0012900713,0.0011116226,0.0011628430,-0.0001295164,0.0001477230,-0.0004514055,-0.0002629659,-0.0006114249,0.0003306945,0.0010170645,0.0008510582,0.0005720704,0.0006757201,,,
0.0117187500,0,0.0037395098,0.0061211089,0.0053656274,0.0051976842,-0.0003486411,0.0007567554,-0.0022129035,-0.0014116924,-0.0029102551,0.0014385655,0.0047490458,0.0040861338,0.0027703465,0.0033304622,,,
0.0156250000,1,0.0121516429,0.0195129789,0.0174813165,0.0156203012,-0.0001615842,0.0025071595,-0.0074485640,-0.0051836604,-0.0092844413,0.0041240981,0.0149965709,0.0132607594,0.0090627140,0.0110427418,,,
0.0195312500,1,0.0303060423,0.0474364793,0.0436427282,0.0359644563,0.0021191431,0.0059987440,-0.0195581426,-0.0147219544,-0.0225660827,0.0087395016,0.0363979133,0.0330455452,0.0227250355,0.0279160925,,,
0.0234375000,1,0.0622079532,0.0942916570,0.0895158408,0.0682411548,0.0095166265,0.0108454160,-0.0428627858,-0.0345277345,-0.0449087116,0.0143502835,0.0728058939,0.0678427849,0.0468154101,0.0576536903,,,
0.0273437500,1,0.1096698676,0.1599618092,0.1574279774,0.1116269838,0.0255221042,0.0147178366,-0.0814879174,-0.0695061243,-0.0765607272,0.0181979447,0.1251789045,0.1198443112,0.0826849757,0.1015703501,,,
0.0312500000,2,0.1706349112,0.2381151008,0.2440081613,0.1620320628,0.0522911709,0.0132538177,-0.1374885994,-0.1230244871,-0.1151260790,0.0161912385,0.1899992331,0.1874210311,0.1287111918,0.1571453596,,,
0.0351562500,2,0.2383912071,0.3165842778,0.3392332181,0.2125236503,0.0887095608,0.0013387916,-0.2087167039,-0.1944832421,-0.1555254204,0.0046644695,0.2589080512,0.2643919625,0.1797296237,0.2178230631,,,
0.0390625000,2,0.3019438267,0.3794454979,0.4270883401,0.2541744739,0.1294107115,-0.0247895068,-0.2874049160,-0.2775066195,-0.1907192597,-0.0172545844,0.3195573253,0.3401418790,0.2272371063,0.2739218149,,,
0.0429687500,2,0.3473284422,0.4096216620,0.4873919525,0.2768606539,0.1654302702,-0.0659287845,-0.3604359377,-0.3598982653,-0.2132056485,-0.0460298505,0.3570532822,0.4001750856,0.2601305741,0.3138822294,,,
0.0468750000,3,0.3593638910,0.3910074552,0.4982027994,0.2698386806,0.1863110791,-0.1198083246,-0.4115402732,-0.4257022478,-0.2170307312,-0.0740705429,0.3554003061,0.4268880667,0.2657548641,0.3252108391,,,
0.0507812500,3,0.3234293051,0.3099799019,0.4385501295,0.2223369853,0.1826853983,-0.1822913194,-0.4245799142,-0.4585168034,-0.1995617493,-0.0922149227,0.2989925370,0.4009154913,0.2312897591,0.2951912358,,,
0.0546875000,3,0.2272130156,0.1568954494,0.2915411474,0.1246158397,0.1482313513,-0.2485383844,-0.3864476210,-0.4445139305,-0.1620670777,-0.0932322211,0.1747231682,0.3036744603,0.1456990683,0.2120329102,,,
0.0585937500,3,0.0626517044,-0.0718387219,0.0478280423,-0.0301850135,0.0805225464,-0.3127246349,-0.2885087233,-0.3739768673,-0.1086457441,-0.0746522432,-0.0249364425,0.1212387480,0.0023005789,0.0670165749,,,
0.0625000000,4,-0.1718314906,-0.3711976274,-0.2909946110,-0.2435335168,-0.0188972542,-0.3661209616,-0.1266665989,-0.2413062329,-0.0440159352,-0.0397598823,-0.2983962748,-0.1512812775,-0.1984798583,-0.1425850986,,,
