Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0859375000,5,1.8392058730,1.5791822460,2.0539091296,1.5935276808,0.9771623289,0.1512871447,-0.1924984577,-1.4590156359,-1.2511691385,-0.3685531455,1.2025741619,1.4006612292,0.6347186261,1.3669517596,,,
0.0898437500,5,1.8657043331,1.6211702420,2.1974365714,1.6699379414,0.7561489474,0.2272019237,-0.2157600874,-1.7605549265,-1.6016433778,-0.6587297200,1.0149496558,1.3797918166,0.4645217859,1.3226689238,,,
0.0937500000,6,1.7190515161,1.5110750345,2.1540475722,1.5882329094,0.4112078483,0.2934348864,-0.2326813465,-1.9945958638,-1.9278798935,-0.9619510608,0.6710728037,1.2091442620,0.1883518526,1.1205306470,,,
0.0976562500,6,1.3726523699,1.2156583057,1.8766873008,1.3082164860,-0.0496155346,0.3249908376,-0.2453791621,-2.1337404974,-2.2039194279,-1.2649942163,0.1637402397,0.8650763546,-0.1963032994,0.7410671644,,,
0.1015625000,6,0.8151257978,0.7138476434,1.3340523699,0.8034117213,-0.6056575860,0.2967103508,-0.2553030685,-2.1529772288,-2.4000534219,-1.5533714568,-0.4992126178,0.3372906398,-0.6814703136,0.1807253127,,,
0.1054687500,6,0.0555562664,0.0040154412,0.5187773807,0.0694401084,-1.2226698504,0.1901410858,-0.2614908991,-2.0302731032,-2.4838491919,-1.8091777255,-1.2908357217,-0.3661552076,-1.2457654263,-0.5433230679,,,
0.1093750000,7,-0.8728688504,-0.8897521968,-0.5460051951,-0.8695815630,-1.8532420319,-0.0003824916,-0.2594417450,-1.7473842006,-2.4218167728,-2.0094502158,-2.1624863688,-1.2148725374,-1.8520021617,-1.3900569516,,,
0.1132812500,7,-1.9120708908,-1.9143060210,-1.8031882065,-1.9582916585,-2.4391703941,-0.2641107964,-0.2410357209,-1.2912924578,-2.1816436299,-2.1259308571,-3.0439020365,-2.1542789601,-2.4465637991,-2.2944821476,,,
0.1171875000,7,-2.9817640792,-2.9883623934,-3.1623140337,-3.1116233353,-2.9158586682,-0.5734278860,-0.1955635006,-0.6564140608,-1.7351554884,-2.1264638720,-3.8466147934,-3.1068094588,-2.9616685714,-3.1713075528,,,
0.1210937500,7,-3.9853996654,-4.0080077214,-4.5046496468,-4.2203011995,-3.2182372880,-0.8864084647,-0.1116945698,0.1525759587,-1.0622180489,-1.9777552095,-4.4707931711,-3.9767180483,-3.3209774920,-3.9223286409,,,
0.1250000000,8,-4.8185945120,-4.8561291243,-5.6925053481,-5.1596259917,-3.2874254780,-1.1519048019,0.0198825644,1.1175728754,-0.1556304236,-1.6492221110,-4.8151215421,-4.6584140887,-3.4481586353,-4.4466718369,,,
0.1289062500,8,-5.3791900463,-5.4146929511,-6.5822477808,-5.8011026451,-3.0776135751,-1.3168157099,0.2034787061,2.2037703308,0.9732340775,-1.1179444859,-4.7889828965,-5.0477232259,-3.2773938473,-4.6527173932,,,
0.1328125000,8,-5.5781567827,-5.5786443203,-7.0399961941,-6.0264821162,-2.5629063103,-1.3349910783,0.4355419419,3.3567882637,2.2887976946,-0.3746195046,-4.3256907970,-5.0548354008,-2.7643508616,-4.4703164684,,,
0.1367187500,8,-5.3503056074,-5.2698472316,-6.9581510771,-5.7430156875,-1.7435268849,-1.1762903397,0.7026217594,4.5014236123,3.7272077971,0.5704001251,-3.3947191215,-4.6169801605,-1.8957078409,-3.8615255829,,,
0.1406250000,9,-4.6632595023,-4.4489883959,-6.2701109001,-4.8976004866,-0.6500506830,-0.8333683520,0.9810693710,5.5438096145,5.1959362646,1.6827931818,-2.0103298043,-3.7084942437,-0.6951473917,-2.8278102879,,,
0.1445312500,9,-3.5230426255,-3.1233742200,-4.9606010783,-3.4871103819,0.6558571411,-0.3240178995,1.2391513450,6.3782547260,6.5786304399,2.9034145233,-0.2344647776,-2.3464717009,0.7756853580,-1.4121948880,,,
0.1484375000,9,-1.9754074181,-1.3494340804,-3.0702082805,-1.5630857420,2.0848868901,0.3113765447,1.4413986209,6.8983534294,7.7450345422,4.1513721698,1.8266646464,-0.5915046261,2.4214094433,0.3037563252,,,
0.1523437500,9,-0.1032332690,0.7699503201,-0.6942722112,0.7694902464,3.5270734864,1.0156740543,1.5539869293,7.0101297220,8.5638491977,5.3300212619,4.0310716382,1.4556936729,4.1210526717,2.2067864313,,,
0.1562500000,10,1.9788686733,3.0922764579,2.0227351771,3.3584071876,4.8608674185,1.7216307169,1.5495179892,6.6441849610,8.9156115412,6.3342731216,6.2123928584,3.6605129495,5.7381932090,4.1607386185,,,
0.1601562500,10,4.1316657634,5.4453243623,4.8961813342,6.0142087270,5.9629610009,2.3576635154,1.4100962863,5.7644624533,8.7034863605,7.0581383939,8.1922304099,5.8626369775,7.1314703270,6.0159405208,,,
0.1640625000,10,6.1996928456,7.6394765416,7.7129788672,8.5230918038,6.7182543340,2.8526172277,1.1286677594,4.3727673736,7.8615094197,7.4023125235,9.7924631522,7.8860282826,8.1646706449,7.6188190009,,,
0.1679687500,10,8.0210806113,9.4821091415,10.2459232720,10.6623751310,7.0298770429,3.1406087429,0.7093821063,2.5096636817,6.3611289955,7.2820779715,10.8475951739,9.5509427401,8.7164102214,8.8221007807,,,
0.1718750000,11,9.4390425796,10.7935000527,12.2705887424,12.2182674616,6.8290504459,3.1669605699,0.1677438706,0.2530394770,4.2170426723,6.6356149092,11.2176398981,10.6879991843,8.6897914845,9.4959692603,,,
0.1757812500,11,10.3146913137,11.4230730424,13.5841014500,13.0051032059,6.0838872123,2.8950531249,-0.4693046917,-2.2847621910,1.4923106280,5.4322517748,10.8015492574,11.1535716629,8.0221258773,9.5398651719,,,
0.1796875000,11,10.5400466767,11.2642307587,14.0241857854,12.8843153360,4.8055952255,2.3126261125,-1.1638774065,-4.9613315685,-1.6986407310,3.6796882010,9.5501074344,10.8449180163,6.6940548137,8.8937055983,,,
0.1835937500,11,10.0495757482,10.2660039884,13.4862610925,11.7808319516,3.0506479299,1.4357554497,-1.8688546688,-7.6108181219,-5.1910933181,1.4291188730,7.4763227003,9.7130824580,4.7366931326,7.5468436821,,,
0.1875000000,12,8.8286963066,8.4403064596,11.9364350618,9.6947405448,0.9183901265,0.3096376325,-2.5309748804,-10.0532249266,-8.7764518437,-1.2225408937,4.6612531677,7.7719049712,2.2352200476,5.5433846122,,,
0.1914062500,12,6.9181819032,5.8642860601,9.4188053792,6.7067744819,-1.4553999081,-0.9934861930,-3.0948357838,-12.1059523508,-12.2138771261,-4.1338643028,1.2537725038,5.1020280339,-0.6723356921,2.9830764000,,,
0.1953125000,12,4.4138792998,2.6776444418,6.0560989709,2.9768839324,-3.9079920028,-2.3784952008,-3.5070938793,-13.5965918110,-15.2460136451,-7.1241297602,-2.5364547894,1.8491316150,-3.8018032210,0.0173411432,,,
0.1992187500,12,1.4614826496,-0.9251062415,2.0432297070,-1.2643746516,-6.2613510681,-3.7332828521,-3.7204323055,-14.3759672341,-17.6174691408,-9.9831879458,-6.4527525222,-1.7841552445,-6.9350696756,-3.1598446021,,,
0.2031250000,13,-1.7534309926,-4.7072447257,-2.3659244371,-5.7313690583,-8.3352766714,-4.9364868841,-3.6972945511,-14.3305723129,-19.0948182530,-12.4861471515,-10.2110144182,-5.5526234751,-9.8369333129,-6.3260450897,,,
0.2070312500,13,-5.0191871249,-8.4065280246,-6.8772713339,-10.1047599624,-9.9612757665,-5.8670526790,-3.4135049638,-13.3934706243,-19.4867857436,-14.4119005694,-13.5231131484,-9.1879630247,-12.2749137591,-9.2482808766,,,
0.2109375000,13,-8.1140276849,-11.7545717625,-11.1787033198,-14.0567277135,-10.9961218275,-6.4150784924,-2.8616359642,-11.5525708613,-18.6628944826,-15.5633299985,-16.1214626643,-12.4210156515,-14.0397647251,-11.7026373757,,,
0.2148437500,13,-10.8225342843,-14.4971826539,-14.9633715983,-17.2774720738,-11.3338550799,-6.4928854847,-2.0536246291,-8.8552855097,-16.5685999553,-15.7864999479,-17.7820033380,-15.0039236114,-14.9643594512,-13.4931092876,,,
0.2187500000,14,-12.9509575337,-16.4138860617,-17.9519222519,-19.5002685138,-10.9150149893,-6.0450349379,-1.0220156374,-5.4089586922,-13.2350677782,-14.9864274452,-18.3433180435,-16.7296187389,-14.9389431179,-14.4676072826,,,
0.2226562500,14,-14.3405377073,-17.3351238463,-19.9121579930,-20.5227310915,-9.7322028875,-5.0560776827,0.1805889805,-1.3769402645,-8.7823873028,-13.1377731843,-17.7202346092,-17.4470391379,-13.9213130995,-14.5298097139,,,
0.2265625000,14,-14.8784144452,-17.1559758992,-20.6752665341,-20.2227224521,-7.8316407909,-3.5551356001,1.4839177647,3.0293201481,-3.4160299894,-10.2897438538,-15.9110333093,-17.0715612706,-11.9412242226,-13.6463495992,,,
0.2304687500,14,-14.5059110150,-15.8455949973,-20.1482486438,-18.5682758940,-5.3109873651,-1.6168635857,2.8040137200,7.5614047575,2.5826964083,-6.5653271918,-12.9981564040,-15.5908744045,-9.0990564131,-11.8494271755,,,
0.2343750000,15,-13.2237730493,-13.4516598828,-18.3221579916,-15.6214689662,-2.3139159667,0.6413328971,4.0485006512,11.9474765660,8.8711171475,-2.1554154904,-9.1428308620,-13.0665621030,-5.5592354510,-9.2351124527,,,
0.2382812500,15,-11.0936043208,-10.0991704474,-15.2752971445,-11.5361796241,0.9781842020,3.0658400545,5.1228694235,15.9077100930,15.0638513508,2.6915835841,-4.5741567907,-9.6312055740,-1.5389930371,-5.9574178103,,,
0.2421875000,15,-8.2347432755,-5.9832257711,-11.1702473109,-6.5494741040,4.3571430755,5.4770040027,5.9375180680,19.1712714649,20.7553412271,7.6840648776,0.4266957690,-5.4805806437,2.7069078483,-2.2181405467,,,
0.2460937500,15,-4.8164030804,-1.3562000172,-6.2441523468,-0.9666513475,7.6011301003,7.6823776761,6.4151111373,21.4942695321,25.5457171504,12.5047419605,5.5461464152,-0.8609950799,6.9045431198,1.7471141790,,,
0.2500000000,16,-1.0457867996,3.4894308397,-0.7928854238,4.8592331689,10.4891648127,9.4920085347,6.4975763214,22.6775320075,29.0686716676,16.8304754679,10.4601148107,3.9472368348,10.7808195811,5.6856209929,,,
0.2539062500,16,2.8464631611,8.2409985673,4.8491711515,10.5517239402,12.8160755600,10.7344540105,6.1519584021,22.5826571520,31.0192195120,20.3535191843,14.8562680244,8.6484965033,14.0832286936,9.3453639275,,,
0.2578125000,16,6.6220000332,12.5868333368,10.3315968116,15.7371227560,14.4069684723,11.2721354763,5.3745122638,21.1448037233,31.1788519616,22.8032232477,18.4547940829,12.9510179283,16.5975045882,12.4924230155,,,
0.2617187500,16,10.0504377076,16.2375264310,15.3107533363,20.0703146538,15.1301892033,11.0146152934,4.1926997074,18.3809666608,29.4357151887,23.9668422646,21.0261762663,16.5851478642,18.1616478687,14.9265544708,,,
0.2656250000,17,12.9239840955,18.9461048057,19.4715617934,23.2583714803,14.9077056992,9.9284762755,2.6649346941,14.3929168242,25.7979644239,23.7075908141,22.4048123438,19.3197578399,18.6753211954,16.4938887982,,,
